run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
14545.000,21.000,1064.000,-0.000,-14622437014834134384640.000,11.489,885.886,0.180,0.003,-0.355,-0.232,0.077,0.567,0.011
14545.000,55.000,2787.000,-0.000,-14622437014834134384640.000,66.213,206.983,0.022,0.034,-1.052,-0.861,0.263,0.367,0.012
18737.000,23.000,1153.000,-0.000,-14622437014834134384640.000,14.693,370.351,0.446,0.245,1.458,1.596,0.142,0.215,0.004
18737.000,38.000,1944.000,-0.000,-14622437014834134384640.000,68.299,103.296,0.012,0.097,1.269,0.678,0.306,0.316,0.014
15115.000,27.000,1363.000,-0.000,-14622437014834134384640.000,32.855,27.446,0.028,0.361,-1.652,-0.884,0.161,-0.094,0.003
16696.000,76.000,3820.000,-0.000,-14622437014834134384640.000,35.518,703.145,0.667,0.016,-0.074,-0.623,0.325,0.984,0.037
14553.000,157.000,7862.000,-0.000,-14622437014834134384640.000,72.853,211.820,0.149,0.400,0.896,1.355,0.132,0.706,0.037
14553.000,204.000,10211.000,-0.000,-14622437014834134384640.000,0.165,20.666,0.274,0.292,-1.295,-0.526,0.222,0.154,0.007
14555.000,262.000,13121.000,-0.000,-14622437014834134384640.000,5.778,47.019,0.064,0.264,0.500,0.682,0.192,0.833,0.062
17865.000,385.000,19276.000,-0.000,-14622437014834134384640.000,29.743,247.369,0.575,0.012,0.647,0.722,0.073,0.750,0.079
16467.000,49.000,2452.000,-0.000,-14622437014834134384640.000,44.449,40.576,0.077,0.168,-1.045,-1.072,0.240,0.401,0.004
16965.000,2.000,114.000,-0.000,-14622437014834134384640.000,403.339,453.510,0.158,0.480,-1.036,-0.966,0.507,0.396,0.034
17829.000,134.000,6746.000,-0.000,-14622437014834134384640.000,10.543,126.108,0.018,0.370,-0.948,-1.294,0.124,0.497,0.004
17829.000,165.000,8292.000,-0.000,-14622437014834134384640.000,38.404,768.003,0.078,0.003,-1.332,-1.176,0.176,0.151,0.007
17355.000,122.000,6130.000,-0.000,-14622437014834134384640.000,138.126,270.572,0.076,0.049,0.325,0.699,0.467,0.938,0.673
14603.000,33.000,1654.000,-0.000,-14622437014834134384640.000,38.363,555.521,0.261,0.003,-0.271,-1.696,0.391,0.923,0.041
14603.000,33.000,1693.000,-0.000,-14622437014834134384640.000,-99999.000,382.951,0.138,0.038,-0.853,-0.894,0.068,0.531,0.008
15794.000,57.000,2878.000,-0.000,-14622437014834134384640.000,12.218,285.422,0.043,0.161,1.173,2.041,0.197,0.403,0.004
18574.000,283.000,14159.000,-0.000,-14622437014834134384640.000,-99999.000,43.441,0.260,0.150,1.009,2.832,0.421,0.144,0.015
18574.000,297.000,14894.000,-0.000,-14622437014834134384640.000,37.773,360.485,0.704,0.002,-1.350,-1.591,0.308,0.112,0.008
17990.000,352.000,17607.000,-0.000,-14622437014834134384640.000,-99999.000,61.143,0.051,0.138,-2.145,-1.647,0.362,-0.631,0.036
16147.000,4.000,216.000,-0.000,-14622437014834134384640.000,0.162,84.702,0.000,0.021,-1.163,-0.799,0.286,0.273,0.008
16141.000,19.000,997.000,-0.000,-14622437014834134384640.000,0.610,171.279,0.123,0.062,-1.947,-2.076,0.249,-0.448,0.010
16141.000,161.000,8070.000,-0.000,-14622437014834134384640.000,38.419,193.060,0.027,0.144,-1.773,-1.676,0.165,-0.310,0.008
15799.000,25.000,1272.000,-0.000,-14622437014834134384640.000,0.227,823.689,0.924,0.008,-0.017,-0.057,0.263,0.971,0.509
15166.000,263.000,13171.000,-0.000,-14622437014834134384640.000,16.956,514.813,0.211,0.061,0.519,0.640,0.084,0.804,0.167
17866.000,0.000,45.000,-0.000,-14622437014834134384640.000,52.681,431.749,0.306,0.001,-0.738,-0.578,0.153,0.517,0.023
18781.000,46.000,2321.000,-0.000,-14622437014834134384640.000,24.439,97.096,0.003,0.172,0.042,0.409,0.531,0.998,0.127
15489.000,13.000,653.000,-0.000,-14622437014834134384640.000,-99999.000,104.155,0.110,0.430,1.083,1.795,0.080,0.531,0.004
15489.000,13.000,664.000,-0.000,-14622437014834134384640.000,17.392,51.411,0.109,0.274,-1.205,-1.340,0.264,0.266,0.003
15489.000,73.000,3687.000,-0.000,-14622437014834134384640.000,12.670,69.473,0.112,0.153,1.748,0.891,0.290,-0.006,0.009
17132.000,148.000,7411.000,-0.000,-14622437014834134384640.000,8.876,86.734,0.263,0.205,-2.492,-1.015,0.072,-0.772,0.024
17132.000,342.000,17132.000,-0.000,-14622437014834134384640.000,96.215,25.754,0.094,0.309,-1.982,-0.412,0.175,-0.141,0.008
14857.000,39.000,1952.000,-0.000,-14622437014834134384640.000,23.763,331.023,0.060,0.459,-0.619,-0.521,0.071,0.581,0.013
17699.000,55.000,2788.000,-0.000,-14622437014834134384640.000,22.119,278.862,0.706,0.005,1.684,0.907,0.178,0.043,0.016
15124.000,18.000,911.000,-0.000,-14622437014834134384640.000,5.899,41.714,0.015,0.273,-0.903,-1.697,0.098,0.520,0.002
17517.000,110.000,5526.000,-0.000,-14622437014834134384640.000,15.631,227.265,0.119,0.092,0.738,2.016,0.413,0.742,0.019
18516.000,121.000,6059.000,-0.000,-14622437014834134384640.000,35.654,143.694,0.009,0.471,-1.930,-2.158,0.057,-0.422,0.006
18754.000,233.000,11670.000,-0.000,-14622437014834134384640.000,248.141,680.612,0.968,0.001,0.060,0.174,0.084,0.968,0.824
18032.000,49.000,2481.000,-0.000,-14622437014834134384640.000,13.036,65.356,0.246,0.229,-2.570,-0.907,0.139,-0.790,0.021
18032.000,334.000,16707.000,-0.000,-14622437014834134384640.000,94.231,492.402,0.016,0.006,-2.530,-1.736,0.274,-0.876,0.093
17630.000,70.000,3526.000,-0.000,-14622437014834134384640.000,111.725,289.690,0.981,0.005,-0.750,-1.464,0.166,0.657,0.100
15231.000,50.000,2516.000,-0.000,-14622437014834134384640.000,7.603,755.256,0.150,0.030,-1.982,-1.042,0.188,-0.398,0.005
15907.000,2.000,133.000,-0.000,-14622437014834134384640.000,26.618,87.994,0.022,0.143,-1.088,-2.810,0.312,0.059,0.005
15870.000,292.000,14640.000,-0.000,-14622437014834134384640.000,88.129,107.078,0.980,0.424,0.062,0.064,0.277,0.774,0.764
18007.000,12.000,633.000,-0.000,-14622437014834134384640.000,12.215,123.799,0.083,0.428,-0.049,-2.902,0.358,0.950,0.049
18202.000,37.000,1857.000,-0.000,-14622437014834134384640.000,16.362,1336.518,0.999,0.013,0.327,0.542,0.309,0.895,0.371
