run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
14248.000,2.000,141.000,-0.000,-14622437014834134384640.000,13.586,537.909,0.077,0.002,1.741,1.727,0.682,-0.074,0.008
14248.000,4.000,201.000,-0.000,-14622437014834134384640.000,105.435,43.133,0.017,0.288,-1.057,-1.912,0.197,0.354,0.002
14248.000,6.000,319.000,-0.000,-14622437014834134384640.000,39.208,505.706,0.042,0.001,1.089,1.495,0.399,0.558,0.008
14248.000,6.000,321.000,-0.000,-14622437014834134384640.000,53.703,177.973,0.080,0.184,1.222,2.439,0.033,0.235,0.004
14248.000,11.000,551.000,-0.000,-14622437014834134384640.000,130.004,288.120,0.175,0.028,-1.239,-1.800,0.499,0.201,0.016
16147.000,17.000,858.000,-0.000,-14622437014834134384640.000,-99999.000,120.696,0.493,0.474,-0.169,-2.900,0.041,0.748,0.016
17530.000,146.000,7348.000,-0.000,-14622437014834134384640.000,5.463,33.900,0.143,0.174,-1.049,-1.082,0.350,0.398,0.004
17361.000,380.000,19001.000,-14747.215,-2344335872.000,27.156,64.303,0.400,0.086,-0.415,-1.604,0.141,0.863,0.024
17311.000,105.000,5259.000,-0.000,-14622437014834134384640.000,43.196,33.691,0.082,0.111,-1.028,-2.508,0.227,0.214,0.002
17311.000,105.000,5281.000,-0.000,-14622437014834134384640.000,21.575,1015.649,0.567,0.003,0.228,0.595,0.173,0.964,0.553
17489.000,165.000,8279.000,-0.000,-14622437014834134384640.000,36.800,122.795,0.000,0.086,0.419,0.638,0.270,0.870,0.452
16344.000,9.000,455.000,-0.000,-14622437014834134384640.000,0.395,376.517,0.000,0.321,0.022,0.321,0.467,0.996,0.143
16118.000,170.000,8546.000,-0.000,-14622437014834134384640.000,11.362,123.850,0.096,0.277,-1.511,-0.874,0.159,0.014,0.009
16118.000,191.000,9568.000,-0.000,-14622437014834134384640.000,-99999.000,41.875,0.009,0.275,-1.292,-1.447,0.360,0.178,0.002
17560.000,119.000,5962.000,-0.000,-14622437014834134384640.000,23.813,27.046,0.013,0.112,-1.580,-1.455,0.114,-0.106,0.002
15882.000,117.000,5873.000,-0.000,-14622437014834134384640.000,74.549,590.369,0.733,0.032,-0.634,-1.540,0.201,0.737,0.032
18226.000,115.000,5791.000,-0.000,-14622437014834134384640.000,26.095,70.615,0.533,0.136,2.869,1.826,0.308,-0.929,0.148
16094.000,398.000,19939.000,-0.000,-14622437014834134384640.000,57.486,554.531,0.988,0.103,0.140,2.697,0.339,0.934,0.074
15590.000,367.000,18376.000,-0.000,-14622437014834134384640.000,8.987,142.068,0.098,0.065,-1.510,-0.957,0.179,0.008,0.009
18220.000,3.000,157.000,-0.000,-14622437014834134384640.000,21.041,524.027,0.008,0.012,1.333,1.390,0.303,0.346,0.006
18514.000,446.000,22330.000,-0.000,-14622437014834134384640.000,18.331,54.065,0.463,0.253,0.471,2.646,0.435,0.662,0.026
17354.000,36.000,1850.000,-0.000,-14622437014834134384640.000,0.217,91.576,0.000,0.005,-2.231,-1.991,0.299,-0.678,0.051
15882.000,103.000,5156.000,-0.000,-14622437014834134384640.000,39.352,1249.990,0.727,0.001,0.634,0.885,0.225,0.810,0.072
14623.000,187.000,9379.000,-0.000,-14622437014834134384640.000,51.427,1485.928,0.946,0.002,0.275,0.582,0.070,0.939,0.550
16340.000,147.000,7388.000,-0.000,-14622437014834134384640.000,0.408,45.859,0.054,0.194,-0.849,-2.172,0.371,0.476,0.003
16066.000,43.000,2191.000,-0.000,-14622437014834134384640.000,126.339,169.624,0.000,0.485,-0.680,-0.754,0.187,0.629,0.035
18928.000,149.000,7452.000,-0.000,-14622437014834134384640.000,42.556,133.514,0.232,0.073,2.541,2.282,0.209,-0.716,0.035
18928.000,151.000,7560.000,-0.000,-14622437014834134384640.000,94.353,98.732,0.016,0.275,1.130,1.059,0.132,0.498,0.024
18010.000,62.000,3111.000,-0.000,-14622437014834134384640.000,30.623,279.209,0.207,0.034,-2.689,-2.130,0.062,-0.926,0.047
18010.000,62.000,3113.000,-0.000,-14622437014834134384640.000,83.954,8.807,0.024,0.195,0.634,3.064,0.305,0.033,0.006
18010.000,149.000,7478.000,-0.000,-14622437014834134384640.000,21.469,527.518,0.165,0.054,0.909,0.938,0.200,0.640,0.029
16878.000,108.000,5409.000,-0.000,-14622437014834134384640.000,15.229,169.784,0.175,0.016,1.273,1.474,0.367,0.398,0.007
16144.000,71.000,3597.000,-0.000,-14622437014834134384640.000,2.537,94.668,0.000,0.037,-1.099,-2.464,0.354,0.180,0.006
16144.000,151.000,7582.000,-0.000,-14622437014834134384640.000,172.964,403.775,0.120,0.003,-0.016,-0.008,0.088,0.518,0.036
16162.000,75.000,3787.000,-0.000,-14622437014834134384640.000,16.614,98.799,0.031,0.021,-0.598,-1.074,0.323,0.749,0.024
16036.000,461.000,23098.000,-0.000,-14622437014834134384640.000,32.756,44.013,0.666,0.098,0.400,0.278,0.238,0.628,0.037
16352.000,4.000,204.000,-0.000,-14622437014834134384640.000,0.126,512.146,0.000,0.494,0.152,2.974,0.142,0.691,0.007
18039.000,21.000,1095.000,-0.000,-14622437014834134384640.000,69.309,800.342,0.526,0.010,0.510,0.406,0.271,0.665,0.089
17240.000,45.000,2253.000,-0.000,-14622437014834134384640.000,31.755,211.724,0.000,0.004,-0.649,-0.958,0.153,0.698,0.033
18907.000,116.000,5802.000,-0.000,-14622437014834134384640.000,44.101,99.177,0.013,0.207,-1.232,-2.154,0.175,0.153,0.005
18900.000,22.000,1112.000,-0.000,-14622437014834134384640.000,67.757,194.856,0.000,0.064,-0.627,-1.683,0.413,0.733,0.033
18900.000,22.000,1134.000,-0.000,-14622437014834134384640.000,0.133,309.633,0.000,0.027,0.591,2.271,0.120,0.765,0.014
14259.000,65.000,3269.000,-0.000,-14622437014834134384640.000,10.353,36.803,0.000,0.433,2.075,1.399,0.531,-0.369,0.013
16052.000,381.000,19054.000,-0.000,-14622437014834134384640.000,8.794,547.191,0.877,0.133,-0.076,-2.832,0.151,0.935,0.041
16338.000,61.000,3092.000,-0.000,-14622437014834134384640.000,35.886,457.004,0.272,0.037,0.898,1.715,0.298,0.688,0.015
14300.000,2.000,139.000,-0.000,-14622437014834134384640.000,169.927,798.262,0.000,0.212,-1.200,-1.570,0.286,0.261,0.004
14300.000,167.000,8384.000,-0.000,-14622437014834134384640.000,19.572,675.165,0.725,0.079,-0.055,-0.319,0.267,0.984,0.077
16934.000,5.000,292.000,-0.000,-14622437014834134384640.000,-99999.000,49.947,0.018,0.087,1.546,2.039,0.331,0.081,0.003
16934.000,50.000,2541.000,-0.000,-14622437014834134384640.000,9.819,26.301,0.010,0.317,0.783,0.891,0.644,0.714,0.061
15657.000,28.000,1417.000,-0.000,-14622437014834134384640.000,-99999.000,123.013,0.139,0.423,-0.257,-2.060,0.187,0.912,0.029
17855.000,119.000,5972.000,-0.000,-14622437014834134384640.000,6.054,65.921,0.302,0.234,-2.055,-0.201,0.173,-0.048,0.023
18639.000,116.000,5801.000,-0.000,-14622437014834134384640.000,257.761,665.712,0.317,0.006,0.066,0.173,0.134,0.960,0.858
