run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
16878.000,209.000,10489.000,-0.000,-14622437014834134384640.000,108.491,37.791,0.022,0.372,1.746,1.783,0.293,-0.084,0.003
18732.000,24.000,1211.000,-0.000,-14622437014834134384640.000,36.968,538.695,0.000,0.012,0.244,0.423,0.264,0.907,0.888
17169.000,226.000,11314.000,-0.000,-14622437014834134384640.000,-99999.000,108.349,0.150,0.084,-2.827,-2.880,0.140,-0.697,0.098
15689.000,138.000,6909.000,-0.000,-14622437014834134384640.000,-99999.000,97.481,0.427,0.276,-1.054,-1.509,0.220,0.401,0.009
15520.000,136.000,6809.000,-0.000,-14622437014834134384640.000,0.492,166.039,0.000,0.047,1.344,1.591,0.562,0.325,0.010
18907.000,116.000,5802.000,-0.000,-14622437014834134384640.000,44.101,99.177,0.013,0.207,-1.232,-2.154,0.175,0.153,0.005
15482.000,144.000,7240.000,-0.000,-14622437014834134384640.000,-99999.000,407.612,0.705,0.023,0.020,0.090,0.409,0.987,0.722
18639.000,119.000,5996.000,-0.000,-14622437014834134384640.000,32.142,22.820,0.156,0.071,-0.533,-0.616,0.224,0.696,0.020
16110.000,65.000,3289.000,-0.000,-14622437014834134384640.000,6.384,1256.333,0.947,0.023,0.129,0.611,0.048,0.995,0.035
16065.000,43.000,2166.000,-0.000,-14622437014834134384640.000,-99999.000,67.390,0.182,0.095,-0.616,-0.522,0.136,0.583,0.026
18007.000,124.000,6229.000,-0.000,-14622437014834134384640.000,17.699,351.289,0.000,0.003,-1.593,-0.846,0.204,-0.044,0.006
16167.000,41.000,2067.000,-0.000,-14622437014834134384640.000,-99999.000,76.004,0.113,0.199,-1.935,-2.223,0.078,-0.414,0.014
16006.000,425.000,21271.000,-0.000,-14622437014834134384640.000,29.213,35.623,0.147,0.251,-0.535,-1.957,0.138,0.766,0.005
18617.000,13.000,680.000,-0.000,-14622437014834134384640.000,25.863,126.236,0.196,0.079,0.469,0.533,0.226,0.788,0.324
18935.000,396.000,19825.000,-0.000,-14622437014834134384640.000,88.868,66.343,0.210,0.145,-2.693,-2.634,0.126,-0.789,0.067
17475.000,102.000,5115.000,-0.000,-14622437014834134384640.000,0.138,105.890,0.000,0.035,0.190,2.678,0.201,0.901,0.036
