run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
15927.000,208.000,10432.000,-0.000,-14622437014834134384640.000,16.497,210.314,0.100,0.008,-1.517,-0.766,0.086,0.020,0.008
17356.000,114.000,5745.000,-0.000,-14622437014834134384640.000,204.848,44.637,0.025,0.442,-0.575,-0.869,0.146,0.737,0.011
16144.000,71.000,3597.000,-0.000,-14622437014834134384640.000,2.535,94.668,0.000,0.038,-1.098,-2.464,0.354,0.180,0.006
16144.000,151.000,7582.000,-0.000,-14622437014834134384640.000,172.945,447.585,0.389,0.001,-0.018,-0.009,0.090,0.515,0.059
17410.000,12.000,639.000,-0.000,-14622437014834134384640.000,0.262,194.047,0.142,0.040,0.932,2.828,0.130,0.180,0.005
17410.000,50.000,2547.000,-0.000,-14622437014834134384640.000,-99999.000,97.470,0.018,0.209,-1.004,-2.100,0.231,0.362,0.004
14793.000,135.000,6792.000,-0.000,-14622437014834134384640.000,78.865,74.142,0.233,0.450,-0.165,-2.959,0.079,0.665,0.024
18795.000,35.000,1789.000,-0.000,-14622437014834134384640.000,5.217,143.949,0.138,0.034,1.720,0.556,0.163,0.044,0.009
18761.000,25.000,1294.000,-0.000,-14622437014834134384640.000,0.181,198.481,0.054,0.025,-1.066,-1.063,0.111,0.382,0.006
18761.000,83.000,4185.000,-0.000,-14622437014834134384640.000,47.789,63.884,0.385,0.453,0.188,0.425,0.080,0.948,0.667
17577.000,13.000,687.000,-0.000,-14622437014834134384640.000,8.120,121.992,0.271,0.083,0.135,1.684,0.179,0.995,0.044
17577.000,54.000,2727.000,-0.000,-14622437014834134384640.000,28.772,578.317,0.307,0.219,-0.536,-0.738,0.440,0.734,0.115
17265.000,164.000,8226.000,-0.000,-14622437014834134384640.000,183.412,159.973,0.129,0.361,-2.729,-2.448,0.061,-0.891,0.038
15862.000,197.000,9875.000,-0.000,-14622437014834134384640.000,0.229,55.200,0.027,0.218,1.341,1.264,0.275,0.338,0.005
15862.000,200.000,10010.000,-0.000,-14622437014834134384640.000,2.039,230.107,0.000,0.406,-0.858,-1.593,0.191,0.566,0.005
16313.000,145.000,7262.000,-0.000,-14622437014834134384640.000,-99999.000,45.982,0.110,0.378,2.260,2.646,0.163,-0.379,0.004
17270.000,49.000,2457.000,-0.000,-14622437014834134384640.000,99.086,508.402,0.504,0.018,0.161,0.430,0.140,0.966,0.840
17270.000,49.000,2490.000,-0.000,-14622437014834134384640.000,20.769,209.318,0.363,0.108,0.053,0.090,0.077,0.898,0.893
17687.000,10.000,547.000,-0.000,-14622437014834134384640.000,20.449,25.806,0.069,0.390,1.128,1.559,0.322,0.521,0.003
14136.000,23.000,1179.000,-0.000,-14622437014834134384640.000,11.854,33.770,0.201,0.430,2.802,2.486,0.148,-0.857,0.009
15097.000,210.000,10545.000,-0.000,-14622437014834134384640.000,42.710,76.209,0.037,0.483,2.223,2.045,0.036,-0.509,0.004
14295.000,145.000,7275.000,-0.000,-14622437014834134384640.000,31.809,124.288,0.022,0.485,1.347,1.819,0.076,0.295,0.004
17226.000,123.000,6194.000,-0.000,-14622437014834134384640.000,8.176,1801.114,0.930,0.010,0.130,0.235,0.185,0.914,0.941
16266.000,24.000,1213.000,-0.000,-14622437014834134384640.000,0.174,970.638,0.000,0.001,-0.928,-2.327,0.318,0.359,0.007
16509.000,226.000,11326.000,-0.000,-14622437014834134384640.000,0.150,406.242,0.000,0.017,0.522,1.879,0.166,0.888,0.050
18784.000,33.000,1693.000,-0.000,-14622437014834134384640.000,34.775,45.899,0.156,0.455,0.732,2.328,0.131,0.641,0.007
16878.000,117.000,5859.000,-0.000,-14622437014834134384640.000,-99999.000,146.737,0.182,0.112,-1.032,-1.790,0.200,0.396,0.007
15464.000,277.000,13856.000,-0.000,-14622437014834134384640.000,22.038,931.635,0.939,0.006,0.116,0.138,0.119,0.816,0.782
14191.000,126.000,6345.000,-0.000,-14622437014834134384640.000,16.537,19.580,0.105,0.494,0.114,0.632,0.214,0.997,0.028
14191.000,149.000,7481.000,-0.000,-14622437014834134384640.000,48.155,147.395,0.015,0.077,-1.409,-1.225,0.111,0.078,0.006
18737.000,0.000,11.000,-1000247708154498349949070612140916736.000,0.000,25.033,106.485,0.038,0.164,-2.089,-0.614,0.144,-0.306,0.010
16741.000,285.000,14257.000,-0.000,-14622437014834134384640.000,37.651,139.023,0.148,0.317,-0.632,-1.104,0.230,0.729,0.024
14634.000,28.000,1412.000,-0.000,-14622437014834134384640.000,0.100,27.969,0.000,0.018,1.585,1.918,0.167,0.060,0.004
14634.000,54.000,2734.000,-0.000,-14622437014834134384640.000,8.084,650.854,0.956,0.140,0.392,1.457,0.183,0.959,0.045
15421.000,22.000,1120.000,-0.000,-14622437014834134384640.000,5.197,122.520,0.265,0.338,-2.280,-0.225,0.039,-0.134,0.006
16113.000,104.000,5204.000,-0.000,-14622437014834134384640.000,37.630,614.910,0.219,0.007,0.232,1.384,0.063,0.992,0.019
17169.000,172.000,8610.000,-0.000,-14622437014834134384640.000,48.804,971.386,0.985,0.015,0.032,0.096,0.290,0.969,0.505
17169.000,172.000,8619.000,-0.000,-14622437014834134384640.000,-99999.000,994.719,0.850,0.006,-0.212,-0.244,0.153,0.774,0.325
16782.000,10.000,518.000,-0.000,-14622437014834134384640.000,-99999.000,183.801,0.793,0.320,0.134,2.575,0.098,0.959,0.046
15696.000,66.000,3331.000,-0.000,-14622437014834134384640.000,29.649,127.242,0.027,0.495,2.096,0.678,0.062,-0.219,0.008
17681.000,4.000,208.000,-0.000,-14622437014834134384640.000,31.031,1008.427,0.994,0.003,0.064,0.310,0.165,0.992,0.696
17397.000,105.000,5262.000,-0.000,-14622437014834134384640.000,73.677,109.660,0.105,0.102,1.377,1.200,0.237,0.304,0.016
14152.000,95.000,4759.000,-0.000,-14622437014834134384640.000,17.640,146.065,0.011,0.369,-1.614,-1.068,0.046,-0.093,0.003
14394.000,3.000,164.000,-0.000,-14622437014834134384640.000,7.391,608.389,0.079,0.033,0.206,0.231,0.163,0.800,0.324
14394.000,49.000,2462.000,-0.000,-14622437014834134384640.000,-99999.000,31.511,0.085,0.445,-1.102,-1.436,0.189,0.360,0.003
17453.000,33.000,1697.000,-0.000,-14622437014834134384640.000,-99999.000,539.581,0.611,0.029,-0.159,-0.139,0.159,0.698,0.206
17453.000,48.000,2412.000,-0.000,-14622437014834134384640.000,42.965,120.731,0.908,0.263,0.044,0.072,0.077,0.891,0.916
17834.000,48.000,2447.000,-0.000,-14622437014834134384640.000,9.324,179.790,0.688,0.127,-0.181,-3.048,0.119,0.370,0.009
18937.000,12.000,627.000,-0.000,-14622437014834134384640.000,20.334,1426.107,0.935,0.012,0.109,0.207,0.091,0.921,0.967
18937.000,17.000,856.000,-0.000,-14622437014834134384640.000,29.921,211.341,0.012,0.058,-1.999,-2.378,0.211,-0.423,0.006
18226.000,115.000,5791.000,8999705084904618173481567605466595328.000,-1964791883357390372864.000,26.095,70.615,0.533,0.136,2.869,1.826,0.308,-0.929,0.148
15504.000,239.000,11977.000,-0.000,-14622437014834134384640.000,6.052,400.551,0.107,0.005,-0.851,-1.104,0.200,0.564,0.007
18935.000,396.000,19825.000,-0.000,-14622437014834134384640.000,88.868,66.343,0.210,0.145,-2.693,-2.634,0.126,-0.789,0.067
15430.000,19.000,986.000,-0.000,-14622437014834134384640.000,-99999.000,719.984,0.549,0.001,0.344,0.437,0.100,0.832,0.649
15430.000,113.000,5692.000,-0.000,-14622437014834134384640.000,26.117,208.532,0.003,0.187,1.063,2.243,0.506,0.427,0.020
15291.000,44.000,2235.000,-0.000,-14622437014834134384640.000,6.703,130.537,0.420,0.276,0.352,2.711,0.069,0.726,0.013
15291.000,260.000,13015.000,-0.000,-14622437014834134384640.000,56.684,123.538,0.119,0.032,1.151,2.755,0.133,0.132,0.009
14746.000,20.000,1010.000,-0.000,-14622437014834134384640.000,-99999.000,514.775,0.402,0.018,0.214,0.157,0.154,0.655,0.178
18623.000,135.000,6795.000,-0.000,-14622437014834134384640.000,125.607,1036.195,0.000,0.013,0.462,0.719,0.161,0.869,0.537
14464.000,81.000,4095.000,-0.000,-14622437014834134384640.000,20.156,33.060,0.058,0.281,-0.705,-1.574,0.461,0.686,0.041
17251.000,29.000,1470.000,-0.000,-14622437014834134384640.000,7.949,110.716,0.688,0.043,0.124,0.163,0.233,0.843,0.674
17865.000,138.000,6923.000,-0.000,-14622437014834134384640.000,-99999.000,256.826,0.062,0.466,0.873,0.253,0.013,0.305,0.016
18265.000,177.000,8880.000,-0.000,-14622437014834134384640.000,88.344,168.985,0.123,0.415,-0.570,-1.983,0.066,0.738,0.020
14788.000,39.000,2000.000,-0.000,-14622437014834134384640.000,-99999.000,106.394,0.035,0.323,-1.031,-1.717,0.127,0.406,0.003
15988.000,63.000,3187.000,-0.000,-14622437014834134384640.000,58.451,110.629,0.020,0.366,2.089,2.018,0.279,-0.398,0.006
17267.000,66.000,3312.000,-0.000,-14622437014834134384640.000,7.476,1871.132,0.011,0.001,1.484,1.523,0.561,0.195,0.005
14802.000,299.000,14984.000,-0.000,-14622437014834134384640.000,262.562,34.412,0.010,0.300,1.924,2.076,0.498,-0.253,0.015
17011.000,27.000,1358.000,-0.000,-14622437014834134384640.000,133.063,236.614,0.044,0.029,-0.490,-1.146,0.091,0.823,0.076
15294.000,58.000,2902.000,-0.000,-14622437014834134384640.000,113.300,138.184,0.230,0.144,-1.857,-2.476,0.271,-0.303,0.010
18228.000,200.000,10007.000,-0.000,-14622437014834134384640.000,20.965,1129.972,0.000,0.009,0.405,0.475,0.285,0.805,0.324
16095.000,396.000,19832.000,-0.000,-14622437014834134384640.000,-99999.000,448.275,0.243,0.015,0.562,1.864,0.317,0.871,0.035
15969.000,423.000,21195.000,-0.000,-14622437014834134384640.000,5.174,612.181,0.220,0.000,-0.177,-0.124,0.208,0.616,0.033
17631.000,41.000,2061.000,-0.000,-14622437014834134384640.000,12.471,506.065,0.131,0.143,1.211,1.637,0.130,0.442,0.004
15878.000,20.000,1016.000,-0.000,-14622437014834134384640.000,-99999.000,56.072,0.010,0.260,-1.366,-1.558,0.330,0.099,0.003
17840.000,161.000,8068.000,-0.000,-14622437014834134384640.000,57.767,530.403,0.000,0.077,0.181,0.729,0.033,0.990,0.141
16266.000,50.000,2544.000,-0.000,-14622437014834134384640.000,6.952,36.741,0.153,0.444,-0.840,-2.435,0.375,0.387,0.003
14401.000,184.000,9206.000,-0.000,-14622437014834134384640.000,11.024,528.861,0.036,0.094,-2.996,-2.974,0.368,-0.807,0.434
14401.000,258.000,12944.000,-0.000,-14622437014834134384640.000,32.891,152.393,0.003,0.302,-1.163,-1.651,0.121,0.289,0.004
16167.000,41.000,2067.000,-0.000,-14622437014834134384640.000,-99999.000,76.004,0.113,0.199,-1.935,-2.223,0.078,-0.414,0.014
16960.000,49.000,2500.000,-0.000,-14622437014834134384640.000,5.181,48.316,0.609,0.363,-1.896,-2.875,0.214,-0.192,0.006
14453.000,33.000,1683.000,-0.000,-14622437014834134384640.000,12.068,220.193,0.339,0.018,0.018,0.040,0.206,0.938,0.912
14298.000,77.000,3873.000,-0.000,-14622437014834134384640.000,105.997,141.817,0.006,0.280,-0.840,-0.847,0.265,0.530,0.014
17382.000,23.000,1181.000,-0.000,-14622437014834134384640.000,17.735,213.712,0.108,0.032,-0.784,-1.496,0.578,0.630,0.028
17206.000,107.000,5357.000,-0.000,-14622437014834134384640.000,195.648,292.081,0.956,0.014,0.629,2.381,0.090,0.693,0.066
14467.000,120.000,6010.000,-14747.215,-2344335872.000,137.178,421.306,0.502,0.051,0.480,1.777,0.142,0.916,0.048
14467.000,120.000,6019.000,-14747.215,-2344335872.000,70.820,184.162,0.122,0.100,-1.469,-1.356,0.349,0.012,0.007
14467.000,120.000,6036.000,-14747.215,-2344335872.000,13.402,39.307,0.227,0.327,-0.626,-2.163,0.310,0.661,0.004
14392.000,135.000,6787.000,-0.000,-14622437014834134384640.000,41.004,101.346,0.036,0.483,-0.135,-2.969,0.149,0.718,0.011
14882.000,64.000,3225.000,-0.000,-14622437014834134384640.000,9.514,247.925,0.719,0.002,-0.423,-1.464,0.080,0.863,0.038
16420.000,45.000,2264.000,-0.000,-14622437014834134384640.000,52.164,146.541,0.500,0.096,0.199,2.935,0.197,0.668,0.038
16420.000,78.000,3908.000,-0.000,-14622437014834134384640.000,7.219,524.935,0.028,0.017,2.877,0.415,0.484,-0.758,0.051
16420.000,85.000,4291.000,-0.000,-14622437014834134384640.000,0.019,820.477,0.000,0.020,0.534,1.653,0.035,0.903,0.034
17129.000,46.000,2315.000,-0.000,-14622437014834134384640.000,9.491,35.580,0.264,0.368,-2.755,-0.929,0.071,-0.901,0.009
18631.000,263.000,13181.000,-0.000,-14622437014834134384640.000,117.232,77.913,0.548,0.432,-2.989,-2.931,0.117,-0.857,0.154
17847.000,372.000,18650.000,-0.000,-14622437014834134384640.000,0.204,450.383,0.000,0.248,1.588,1.323,0.404,0.106,0.006
17871.000,21.000,1090.000,-0.000,-14622437014834134384640.000,5.172,347.716,0.949,0.004,-0.420,-0.741,0.140,0.819,0.156
17371.000,512.000,25628.000,-0.000,-14622437014834134384640.000,71.284,67.746,0.096,0.140,-0.905,-2.007,0.329,0.469,0.007
15013.000,280.000,14016.000,-0.000,-14622437014834134384640.000,19.499,101.723,0.053,0.229,1.954,1.513,0.132,-0.267,0.004
16118.000,24.000,1242.000,-0.000,-14622437014834134384640.000,-99999.000,183.344,0.020,0.348,-1.345,-1.968,0.084,0.080,0.003
17655.000,108.000,5424.000,-0.000,-14622437014834134384640.000,14.269,210.890,0.518,0.340,3.114,3.123,0.077,-0.622,0.048
15097.000,67.000,3397.000,-0.000,-14622437014834134384640.000,-99999.000,93.894,0.074,0.408,-1.043,-2.493,0.284,0.210,0.005
15097.000,169.000,8481.000,-0.000,-14622437014834134384640.000,6.490,236.537,0.217,0.037,-1.700,-3.045,0.191,-0.101,0.006
16379.000,220.000,11029.000,-0.000,-14622437014834134384640.000,0.057,539.349,0.000,0.004,0.019,2.926,0.636,0.982,0.058
14409.000,56.000,2827.000,-0.000,-14622437014834134384640.000,14.554,54.110,0.029,0.484,-1.980,-0.875,0.154,-0.342,0.005
17865.000,228.000,11407.000,-0.000,-14622437014834134384640.000,289.555,527.848,0.189,0.006,0.394,0.742,0.099,0.912,0.365
17865.000,228.000,11441.000,-0.000,-14622437014834134384640.000,0.621,113.613,0.000,0.068,-0.344,-0.865,0.220,0.884,0.106
15981.000,106.000,5326.000,-0.000,-14622437014834134384640.000,-99999.000,56.044,0.155,0.267,1.381,2.264,0.260,0.176,0.005
17871.000,146.000,7312.000,-0.000,-14622437014834134384640.000,0.389,305.416,0.000,0.149,2.926,2.756,0.128,-0.873,0.021
17871.000,146.000,7343.000,-0.000,-14622437014834134384640.000,64.226,520.961,0.614,0.075,-0.201,-0.860,0.152,0.950,0.261
14790.000,152.000,7604.000,-0.000,-14622437014834134384640.000,22.013,170.432,0.028,0.010,-2.741,-2.905,0.183,-0.569,0.021
14790.000,185.000,9276.000,-0.000,-14622437014834134384640.000,-99999.000,34.640,0.177,0.447,2.619,1.060,0.059,-0.755,0.004
15464.000,142.000,7125.000,-0.000,-14622437014834134384640.000,27.165,65.104,0.050,0.325,1.472,1.252,0.154,0.218,0.007
17360.000,42.000,2109.000,-0.000,-14622437014834134384640.000,26.660,528.971,0.931,0.019,0.445,0.642,0.211,0.855,0.749
17360.000,51.000,2590.000,-0.000,-14622437014834134384640.000,11.605,269.633,0.525,0.005,0.792,1.243,0.107,0.769,0.019
15450.000,227.000,11362.000,-0.000,-14622437014834134384640.000,4.425,321.500,0.590,0.012,-0.538,-0.624,0.112,0.695,0.079
18233.000,294.000,14734.000,-0.000,-14622437014834134384640.000,0.144,882.882,0.000,0.001,0.227,0.375,0.156,0.898,0.891
17509.000,14.000,731.000,-0.000,-14622437014834134384640.000,-99999.000,90.324,0.086,0.046,2.604,1.293,0.220,-0.777,0.036
15496.000,56.000,2831.000,-0.000,-14622437014834134384640.000,31.615,82.682,0.233,0.112,0.657,1.674,0.297,0.843,0.029
15423.000,44.000,2202.000,-0.000,-14622437014834134384640.000,25.877,248.866,0.114,0.131,-0.454,-0.890,0.042,0.822,0.033
18604.000,37.000,1865.000,-0.000,-14622437014834134384640.000,184.788,211.393,0.532,0.130,-0.439,-1.746,0.139,0.844,0.033
18604.000,228.000,11450.000,-0.000,-14622437014834134384640.000,11.523,191.118,0.106,0.006,-0.927,-1.491,0.106,0.514,0.007
18752.000,271.000,13560.000,-0.000,-14622437014834134384640.000,28.461,62.288,0.027,0.254,2.212,2.399,0.095,-0.434,0.005
17327.000,84.000,4226.000,-0.000,-14622437014834134384640.000,0.109,443.648,0.000,0.431,-1.785,-0.776,0.017,-0.167,0.003
14580.000,7.000,392.000,-0.000,-14622437014834134384640.000,0.125,2780.026,0.000,0.006,-1.287,-1.862,0.244,0.147,0.006
14925.000,183.000,9155.000,-0.000,-14622437014834134384640.000,97.333,62.023,0.046,0.316,-2.155,-2.801,0.115,-0.321,0.012
15106.000,300.000,15011.000,-0.000,-14622437014834134384640.000,35.056,75.330,0.046,0.307,-2.521,-2.020,0.262,-0.857,0.028
16066.000,43.000,2191.000,-0.000,-14622437014834134384640.000,126.339,170.519,0.000,0.493,-0.679,-0.754,0.187,0.630,0.035
18489.000,154.000,7717.000,-0.000,-14622437014834134384640.000,7.594,55.766,0.678,0.138,-0.142,-0.479,0.274,0.953,0.453
17985.000,377.000,18873.000,-0.000,-14622437014834134384640.000,31.237,29.780,0.206,0.107,1.212,0.817,0.529,0.388,0.019
16994.000,110.000,5547.000,-0.000,-14622437014834134384640.000,-99999.000,27.736,0.000,0.398,-1.374,-1.553,0.192,0.091,0.002
17205.000,43.000,2154.000,-0.000,-14622437014834134384640.000,20.731,1823.493,0.000,0.000,0.054,0.544,0.136,0.999,0.041
17205.000,158.000,7930.000,-0.000,-14622437014834134384640.000,5.789,345.949,0.870,0.020,-0.409,-0.407,0.123,0.691,0.151
17205.000,158.000,7949.000,-0.000,-14622437014834134384640.000,6.289,99.729,0.018,0.282,-2.447,-2.538,0.211,-0.662,0.033
16835.000,102.000,5141.000,-0.000,-14622437014834134384640.000,41.588,644.813,0.462,0.103,-0.063,-0.162,0.357,0.945,0.743
18057.000,73.000,3694.000,-0.000,-14622437014834134384640.000,-99999.000,84.004,0.021,0.354,0.859,1.370,0.303,0.731,0.021
16355.000,35.000,1771.000,-0.000,-14622437014834134384640.000,245.355,241.870,0.427,0.068,-0.924,-1.688,0.411,0.503,0.010
18761.000,28.000,1414.000,-0.000,-14622437014834134384640.000,-99999.000,208.301,0.122,0.184,2.300,1.183,0.067,-0.533,0.006
16338.000,36.000,1801.000,-0.000,-14622437014834134384640.000,47.594,1596.744,0.964,0.011,0.011,0.039,0.038,0.975,0.149
16888.000,70.000,3545.000,-0.000,-14622437014834134384640.000,35.926,105.414,0.630,0.478,0.261,2.825,0.084,0.724,0.026
16888.000,398.000,19904.000,-0.000,-14622437014834134384640.000,-99999.000,345.502,0.023,0.013,-0.759,-2.320,0.181,0.501,0.006
18953.000,556.000,27835.000,-0.000,-14622437014834134384640.000,13.958,103.197,0.000,0.401,0.420,0.483,0.093,0.797,0.115
15771.000,23.000,1183.000,-10587071020017909760.000,0.000,16.379,314.208,0.945,0.160,0.084,0.395,0.188,0.993,0.683
15590.000,367.000,18376.000,-0.000,-14622437014834134384640.000,8.986,143.879,0.089,0.076,-1.499,-0.933,0.155,0.019,0.007
16022.000,172.000,8611.000,-0.000,-14622437014834134384640.000,-99999.000,420.271,0.101,0.354,-1.469,-1.674,0.105,-0.013,0.003
16022.000,172.000,8629.000,-0.000,-14622437014834134384640.000,15.281,277.554,0.939,0.020,0.124,0.241,0.104,0.926,0.967
16022.000,172.000,8632.000,-0.000,-14622437014834134384640.000,-99999.000,50.917,0.065,0.364,-2.004,-1.571,0.172,-0.512,0.005
16022.000,435.000,21770.000,-0.000,-14622437014834134384640.000,25.342,214.041,0.159,0.066,0.339,1.719,0.508,0.965,0.044
14464.000,260.000,13014.000,-0.000,-14622437014834134384640.000,0.138,137.394,0.000,0.249,-3.061,-2.671,0.353,-0.997,0.244
17256.000,50.000,2541.000,-0.000,-14622437014834134384640.000,48.833,111.770,0.037,0.049,-1.244,-2.140,0.251,0.145,0.006
14306.000,69.000,3469.000,-0.000,-14622437014834134384640.000,-99999.000,162.560,0.695,0.041,-0.207,-1.989,0.062,0.937,0.061
14306.000,69.000,3475.000,-0.000,-14622437014834134384640.000,7.359,102.955,0.003,0.252,1.932,1.288,0.117,-0.221,0.005
17264.000,12.000,608.000,-0.000,-14622437014834134384640.000,-99999.000,143.328,0.032,0.392,-2.827,-0.809,0.136,-0.913,0.032
17829.000,147.000,7368.000,-0.000,-14622437014834134384640.000,121.154,42.687,0.022,0.468,-1.977,-0.757,0.099,-0.296,0.005
16525.000,82.000,4145.000,-0.000,-14622437014834134384640.000,41.102,858.497,0.808,0.007,0.306,1.095,0.144,0.978,0.075
14383.000,43.000,2194.000,-0.000,-14622437014834134384640.000,17.277,85.494,0.191,0.059,0.847,2.388,0.193,0.526,0.007
16858.000,200.000,10043.000,-0.000,-14622437014834134384640.000,32.910,26.929,0.051,0.305,1.514,1.543,0.166,0.164,0.003
15927.000,198.000,9946.000,-0.000,-14622437014834134384640.000,123.557,40.069,0.268,0.267,-0.833,-2.514,0.211,0.355,0.003
15921.000,32.000,1615.000,-0.000,-14622437014834134384640.000,43.135,171.345,0.073,0.407,1.553,1.368,0.012,0.137,0.009
15921.000,162.000,8147.000,-0.000,-14622437014834134384640.000,50.556,99.530,0.382,0.031,0.220,0.492,0.259,0.947,0.827
16036.000,461.000,23098.000,-0.000,-14622437014834134384640.000,32.756,44.013,0.666,0.098,0.400,0.278,0.238,0.628,0.037
14754.000,7.000,372.000,-0.000,-14622437014834134384640.000,19.847,133.383,0.465,0.209,-0.007,-3.138,0.487,0.396,0.028
17559.000,51.000,2596.000,-0.000,-14622437014834134384640.000,37.352,580.023,0.437,0.004,0.224,0.278,0.144,0.829,0.728
15930.000,256.000,12843.000,-0.000,-14622437014834134384640.000,15.563,88.221,0.075,0.106,-1.096,-1.401,0.176,0.366,0.007
15930.000,293.000,14670.000,-0.000,-14622437014834134384640.000,43.633,546.069,0.771,0.035,-0.194,-1.168,0.394,0.955,0.086
16878.000,209.000,10489.000,-0.000,-14622437014834134384640.000,108.491,37.791,0.022,0.372,1.746,1.783,0.293,-0.084,0.003
17851.000,271.000,13560.000,-0.000,-14622437014834134384640.000,22.060,184.300,0.541,0.183,-0.151,-2.776,0.182,0.868,0.046
17851.000,283.000,14159.000,-0.000,-14622437014834134384640.000,70.056,135.639,0.023,0.500,0.072,0.017,0.033,0.306,0.012
15930.000,98.000,4920.000,-0.000,-14622437014834134384640.000,65.223,58.020,0.054,0.199,0.012,3.131,0.361,0.615,0.031
15883.000,9.000,495.000,-0.000,-14622437014834134384640.000,0.171,53.764,0.000,0.227,-1.881,-0.972,0.192,-0.295,0.005
15883.000,40.000,2039.000,-0.000,-14622437014834134384640.000,11.598,326.083,0.000,0.070,0.453,2.067,0.219,0.894,0.021
15316.000,149.000,7494.000,-0.000,-14622437014834134384640.000,21.838,942.453,0.000,0.020,0.165,1.181,0.278,0.998,0.069
14592.000,62.000,3110.000,-0.000,-14622437014834134384640.000,48.806,258.828,0.192,0.049,-2.335,-2.741,0.095,-0.454,0.009
15511.000,42.000,2137.000,-14747.215,-2344335872.000,0.344,403.155,0.280,0.375,1.588,2.012,0.391,0.047,0.005
14830.000,3.000,177.000,-0.000,-14622437014834134384640.000,0.141,211.329,0.000,0.295,0.835,1.866,0.400,0.708,0.013
14830.000,30.000,1536.000,-0.000,-14622437014834134384640.000,46.943,856.868,0.890,0.001,-0.197,-0.392,0.097,0.893,0.640
17235.000,33.000,1658.000,-0.000,-14622437014834134384640.000,48.475,94.212,0.016,0.304,1.277,1.146,0.316,0.388,0.011
18495.000,88.000,4427.000,-0.000,-14622437014834134384640.000,-99999.000,175.669,0.331,0.001,-1.751,-1.284,0.047,-0.248,0.008
15987.000,297.000,14879.000,-0.000,-14622437014834134384640.000,36.591,170.858,0.123,0.041,0.852,0.051,0.123,0.128,0.020
15987.000,372.000,18630.000,-0.000,-14622437014834134384640.000,-99999.000,61.624,0.225,0.166,1.811,0.431,0.123,0.014,0.015
