sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
8.079,135.264,0.004,0.083,-1.009,-1.262,0.498,0.444,0.016
23.401,50.249,0.021,0.116,-0.935,-1.408,0.203,0.509,0.004
175.549,80.661,0.100,0.207,1.750,2.039,0.283,-0.100,0.013
109.859,82.494,0.012,0.492,-1.005,-0.750,0.217,0.380,0.011
17.999,25.967,0.056,0.082,-2.779,-1.422,0.345,-0.959,0.019
123.451,29.788,0.122,0.399,-0.916,-1.389,0.206,0.526,0.002
10.753,30.097,0.019,0.485,1.427,1.488,0.167,0.252,0.002
20.041,425.599,0.236,0.051,-0.448,-2.614,0.075,0.633,0.010
95.220,157.691,0.012,0.494,-0.968,-1.717,0.084,0.461,0.013
13.854,170.694,0.033,0.459,2.436,0.699,0.127,-0.494,0.003
18.219,1080.893,0.000,0.043,-0.074,-0.113,0.244,0.865,0.754
12.004,24.659,0.046,0.172,-1.348,-1.928,0.341,0.081,0.003
-99999.000,87.710,0.073,0.052,-1.742,-2.893,0.308,-0.145,0.011
-99999.000,129.868,0.055,0.248,1.792,1.787,0.048,-0.128,0.002
5.308,79.666,0.114,0.162,-1.028,-1.437,0.175,0.428,0.011
20.293,255.233,0.361,0.028,-3.051,-0.030,0.193,-0.241,0.026
5.481,78.163,0.071,0.172,-1.113,-2.003,0.150,0.286,0.010
9.807,103.565,0.006,0.135,-1.363,-1.908,0.361,0.070,0.006
15.791,92.801,0.014,0.368,-1.941,-1.752,0.087,-0.464,0.007
11.317,26.698,0.053,0.404,0.713,0.824,0.328,0.741,0.012
49.220,215.972,0.110,0.315,0.507,0.758,0.122,0.853,0.246
14.517,526.244,0.749,0.028,0.250,0.606,0.083,0.956,0.597
5.985,148.277,0.125,0.172,1.044,1.086,0.329,0.570,0.012
45.479,378.486,0.255,0.020,0.630,2.347,0.095,0.708,0.009
1.138,210.244,0.178,0.022,0.631,0.832,0.160,0.798,0.065
81.681,118.395,0.037,0.436,1.822,1.875,0.384,-0.160,0.004
133.840,372.057,0.974,0.008,-0.072,-2.773,0.258,0.950,0.107
5.595,77.587,0.051,0.452,-1.700,-0.423,0.141,-0.025,0.004
0.138,1066.260,0.000,0.000,-0.084,-0.398,0.503,0.975,0.042
17.290,35.412,0.097,0.350,1.450,1.824,0.277,0.199,0.002
9.891,480.089,0.326,0.020,-0.567,-1.949,0.052,0.745,0.011
14.893,63.154,0.209,0.171,-1.863,-2.041,0.112,-0.383,0.022
5.801,153.595,0.581,0.157,0.064,0.052,0.079,0.696,0.059
0.093,91.137,0.014,0.460,1.510,1.478,0.093,0.172,0.002
43.421,119.677,0.036,0.211,1.515,1.560,0.118,0.162,0.004
-99999.000,173.209,0.038,0.365,-0.689,-0.329,0.049,0.400,0.004
0.165,765.848,0.000,0.000,1.642,1.608,0.420,0.032,0.006
22.453,158.394,0.231,0.141,-0.746,-0.902,0.080,0.616,0.020
12.828,33.252,0.017,0.408,0.935,1.867,0.114,0.636,0.003
75.588,303.281,0.197,0.048,-1.042,-2.064,0.190,0.337,0.008
-99999.000,280.981,0.230,0.049,-0.669,-0.943,0.099,0.681,0.022
66.130,202.936,0.005,0.022,-1.103,-1.261,0.219,0.361,0.004
101.707,283.373,0.016,0.359,-1.335,-1.257,0.032,0.146,0.004
58.012,522.943,0.856,0.000,0.327,0.572,0.061,0.906,0.501
27.549,98.275,0.000,0.036,1.261,2.102,0.642,0.314,0.019
20.267,72.003,0.042,0.169,2.472,1.639,0.580,-0.714,0.071
6.871,122.497,0.015,0.071,-1.289,-1.026,0.183,0.190,0.006
-99999.000,613.066,0.943,0.001,-0.250,-1.029,0.073,0.935,0.134
9.660,207.484,0.088,0.208,-1.037,-2.745,0.068,0.110,0.005
55.798,77.426,0.039,0.082,-1.555,-1.790,0.146,-0.105,0.008
9.948,93.443,0.672,0.247,-3.005,-0.016,0.088,-0.040,0.021
22.675,164.507,0.085,0.041,-1.045,-1.549,0.093,0.407,0.008
-99999.000,352.953,0.599,0.008,0.614,0.798,0.161,0.798,0.102
32.867,31.686,0.116,0.440,-0.778,-1.271,0.127,0.634,0.003
149.501,177.127,0.058,0.401,0.556,1.132,0.090,0.890,0.054
11.144,83.156,0.031,0.229,1.466,1.818,0.223,0.183,0.004
186.972,532.490,0.217,0.004,-0.397,-1.484,0.172,0.875,0.037
0.122,224.979,0.041,0.048,-0.411,-0.396,0.089,0.681,0.035
36.728,529.823,0.137,0.399,0.395,0.732,0.067,0.910,0.187
-99999.000,138.613,0.122,0.067,0.767,2.530,0.103,0.504,0.004
14.698,95.485,0.027,0.494,-1.187,-1.846,0.078,0.244,0.006
8.783,35.083,0.232,0.090,0.567,2.077,0.694,0.834,0.017
53.993,148.046,0.032,0.115,-0.521,-0.819,0.050,0.765,0.031
14.577,423.075,0.875,0.019,0.268,0.171,0.128,0.604,0.061
9.603,35.124,0.026,0.198,-1.011,-1.509,0.305,0.440,0.003
0.299,69.605,0.000,0.010,-2.024,-0.868,0.286,-0.373,0.014
8.462,372.037,0.361,0.054,3.107,0.048,0.529,-0.750,0.072
65.399,368.129,0.178,0.274,0.984,1.785,0.316,0.613,0.010
1.130,174.918,0.000,0.053,-1.469,-2.387,0.279,-0.061,0.005
16.632,44.425,0.041,0.463,-1.311,-2.769,0.093,-0.016,0.002
-99999.000,860.015,0.595,0.006,0.452,0.363,0.202,0.675,0.094
-99999.000,77.985,0.169,0.044,-1.295,-0.664,0.222,0.167,0.010
0.319,517.308,0.000,0.018,-0.134,-0.148,0.086,0.774,0.177
7.698,38.754,0.009,0.242,-1.331,-1.869,0.407,0.104,0.004
10.863,42.598,0.000,0.196,1.485,2.061,0.337,0.131,0.003
106.505,32.419,0.228,0.311,-0.155,-3.013,0.203,0.558,0.004
-99999.000,232.037,0.097,0.116,-0.993,-0.562,0.044,0.335,0.006
13.441,142.311,0.110,0.154,0.568,0.790,0.335,0.825,0.083
8.539,407.188,0.744,0.012,0.520,1.190,0.292,0.911,0.179
4.464,125.088,0.109,0.201,0.769,0.716,0.444,0.663,0.098
44.452,1155.387,0.815,0.001,-0.166,-0.400,0.099,0.923,0.352
29.779,33.524,0.055,0.254,1.434,2.333,0.297,0.120,0.002
3.991,185.057,0.000,0.020,-1.037,-1.495,0.362,0.417,0.007
-99999.000,33.339,0.040,0.484,1.052,1.889,0.119,0.539,0.002
-99999.000,51.541,0.099,0.453,-0.900,-1.913,0.151,0.492,0.004
6.045,44.060,0.127,0.191,-0.756,-1.903,0.230,0.612,0.011
37.770,126.051,0.188,0.233,-0.765,-2.289,0.078,0.508,0.007
30.964,416.251,0.007,0.001,-1.160,-1.956,0.118,0.252,0.003
107.702,51.391,0.057,0.481,-1.270,-1.073,0.062,0.207,0.009
0.078,41.779,0.000,0.173,-0.077,-3.063,0.142,0.646,0.006
160.339,126.122,0.169,0.393,-0.421,-0.997,0.156,0.853,0.078
12.686,468.524,0.267,0.256,-0.574,-0.760,0.009,0.712,0.015
45.175,711.758,0.414,0.002,0.338,0.265,0.173,0.676,0.082
-99999.000,39.328,0.255,0.327,0.507,1.592,0.172,0.917,0.013
0.845,156.660,0.131,0.403,1.157,1.437,0.138,0.502,0.004
11.383,217.770,0.367,0.164,0.234,0.522,0.441,0.946,0.669
0.231,28.447,0.000,0.142,-0.632,-0.311,0.117,0.422,0.003
-99999.000,894.887,0.000,0.152,-1.232,-2.696,0.054,0.033,0.003
-99999.000,160.171,0.000,0.034,-1.226,-1.603,0.104,0.233,0.004
40.415,266.809,0.932,0.029,0.757,0.927,0.163,0.741,0.332
0.050,640.484,0.000,0.307,-1.841,-1.465,0.257,-0.357,0.004
0.118,187.296,0.000,0.000,0.091,2.188,0.421,0.990,0.039
11.977,122.455,0.261,0.116,-0.922,-1.315,0.180,0.520,0.012
-99999.000,99.436,0.019,0.197,0.775,2.385,0.114,0.581,0.007
150.887,196.824,0.021,0.107,1.540,0.883,0.047,0.156,0.007
7.442,482.323,0.422,0.003,-0.490,-1.987,0.170,0.791,0.013
12.157,108.373,0.113,0.029,1.226,2.942,0.567,0.014,0.009
7.633,316.450,0.368,0.008,-0.629,-2.236,0.089,0.638,0.009
5.581,128.859,0.098,0.123,0.835,0.814,0.162,0.655,0.035
18.242,59.035,0.050,0.176,-1.444,-1.500,0.160,0.025,0.004
116.557,128.320,0.442,0.303,-2.898,-2.839,0.065,-0.829,0.124
0.818,576.305,0.482,0.004,1.327,1.985,0.284,0.284,0.005
47.384,33.721,0.082,0.438,1.221,2.329,0.111,0.276,0.002
137.957,91.220,0.009,0.172,-1.441,-1.530,0.165,0.027,0.007
18.556,780.821,0.133,0.009,0.775,1.834,0.144,0.754,0.008
24.696,544.470,0.993,0.015,-0.204,-0.206,0.103,0.736,0.234
31.372,655.206,0.505,0.015,-0.377,-0.524,0.079,0.787,0.041
30.659,470.667,0.041,0.445,1.190,0.323,0.032,0.233,0.006
32.181,104.542,0.031,0.152,2.842,1.806,0.226,-0.919,0.137
9.657,142.238,0.093,0.255,-0.112,-0.695,0.148,0.975,0.076
-99999.000,217.816,0.031,0.001,-1.015,-1.664,0.067,0.425,0.006
76.577,116.198,0.023,0.276,-1.100,-2.088,0.121,0.281,0.005
8.224,559.074,0.000,0.036,0.910,1.640,0.485,0.687,0.023
67.952,249.891,0.011,0.430,-1.500,-1.480,0.043,-0.028,0.003
-99999.000,236.245,0.758,0.098,-0.073,-3.061,0.071,0.670,0.023
15.684,184.417,0.776,0.293,-0.232,-2.462,0.153,0.883,0.065
27.761,254.681,0.395,0.025,0.249,1.975,0.102,0.973,0.017
139.192,215.809,0.537,0.326,-0.642,-0.886,0.100,0.691,0.026
-99999.000,220.889,0.172,0.017,0.524,1.613,0.007,0.910,0.019
5.545,108.160,0.016,0.319,1.553,0.854,0.108,0.145,0.004
78.489,71.833,0.101,0.267,1.378,1.089,0.088,0.298,0.008
7.156,140.125,0.040,0.167,-2.462,-1.264,0.197,-0.806,0.020
16.017,54.621,0.439,0.362,-0.294,-0.291,0.170,0.714,0.118
133.959,91.315,0.040,0.045,1.308,2.160,0.023,0.260,0.010
130.307,165.778,0.486,0.076,0.114,2.580,0.229,0.967,0.046
38.076,596.227,0.979,0.010,0.078,0.156,0.131,0.928,0.988
24.493,675.664,0.278,0.054,-0.426,-1.502,0.253,0.861,0.030
27.818,652.285,0.488,0.045,-0.110,-2.416,0.527,0.957,0.027
41.151,42.612,0.061,0.401,1.367,2.013,0.101,0.243,0.002
54.377,24.204,0.086,0.312,1.241,1.370,0.182,0.428,0.003
46.948,332.547,0.073,0.052,-0.812,-2.199,0.044,0.498,0.006
0.083,57.887,0.000,0.046,1.860,0.891,0.270,-0.095,0.007
-99999.000,201.593,0.188,0.292,-0.798,-1.528,0.181,0.618,0.014
55.148,50.305,0.018,0.123,-1.059,-0.752,0.284,0.341,0.004
64.419,62.936,0.078,0.211,0.755,0.794,0.199,0.703,0.048
31.857,567.244,0.860,0.005,-0.567,-0.259,0.110,0.415,0.016
0.308,41.658,0.000,0.396,1.403,1.253,0.082,0.281,0.001
16.872,229.714,0.036,0.483,0.646,1.460,0.316,0.859,0.029
39.746,31.504,0.035,0.438,1.161,1.069,0.131,0.475,0.002
11.761,26.251,0.184,0.157,0.468,1.856,0.120,0.914,0.011
-99999.000,101.924,0.112,0.470,-1.258,-1.856,0.082,0.175,0.007
98.028,33.750,0.141,0.074,-0.822,-2.165,0.239,0.500,0.004
64.398,10.282,0.092,0.331,-0.302,-0.543,0.188,0.855,0.038
70.743,548.107,0.481,0.032,0.683,1.559,0.441,0.836,0.027
47.862,294.389,0.049,0.478,-0.587,-2.410,0.074,0.611,0.008
45.327,467.572,0.059,0.039,-1.439,-0.745,0.065,0.075,0.005
21.887,519.697,0.166,0.004,0.657,0.357,0.029,0.510,0.010
20.330,185.248,0.146,0.010,1.263,1.912,0.218,0.355,0.004
22.506,393.190,0.701,0.019,0.577,1.567,0.172,0.889,0.036
-99999.000,105.048,0.089,0.309,1.854,1.588,0.390,-0.176,0.004
109.649,88.277,0.103,0.209,1.445,1.007,0.130,0.237,0.016
26.889,252.511,0.699,0.017,-0.497,-0.515,0.292,0.679,0.084
-99999.000,57.894,0.073,0.345,-2.326,-1.875,0.250,-0.755,0.018
157.703,300.800,0.339,0.002,0.849,1.085,0.086,0.712,0.027
37.455,14.881,0.034,0.248,-1.545,-2.165,0.328,-0.111,0.003
-99999.000,180.995,0.964,0.017,0.141,0.432,0.180,0.976,0.739
14.684,190.666,0.100,0.361,0.902,0.821,0.125,0.610,0.016
0.020,250.158,0.086,0.416,-1.618,-1.544,0.081,-0.150,0.004
27.613,583.607,0.228,0.001,0.734,0.627,0.129,0.646,0.030
50.678,766.344,0.885,0.029,0.158,0.273,0.162,0.907,0.976
30.138,99.421,0.005,0.116,-1.014,-1.597,0.512,0.432,0.022
38.363,88.382,0.036,0.209,1.031,1.284,0.121,0.601,0.023
0.425,41.271,0.000,0.051,-1.747,-2.281,0.134,-0.264,0.002
17.364,162.202,0.125,0.374,-0.451,-0.137,0.015,0.331,0.006
152.290,424.439,0.990,0.004,0.144,0.155,0.076,0.787,0.623
4.986,59.048,0.128,0.241,-2.361,-2.530,0.368,-0.606,0.051
20.900,33.995,0.953,0.125,0.130,2.332,0.452,0.979,0.082
18.919,333.991,0.168,0.005,-0.840,-1.602,0.372,0.580,0.009
0.164,572.719,0.951,0.001,-0.142,-0.183,0.170,0.817,0.473
0.570,412.512,0.467,0.054,0.393,2.525,0.325,0.804,0.015
124.717,1237.339,0.949,0.007,-0.098,-0.313,0.095,0.957,0.269
328.124,127.139,0.010,0.489,-1.670,-1.963,0.043,-0.218,0.005
10.213,73.853,0.029,0.083,2.060,1.297,0.214,-0.342,0.007
22.640,28.746,0.350,0.348,-0.229,-0.687,0.220,0.928,0.091
27.477,39.405,0.092,0.097,-1.393,-2.035,0.181,0.029,0.002
8.274,123.953,0.204,0.046,0.696,0.532,0.233,0.619,0.048
8.005,390.861,0.178,0.126,-0.305,-0.166,0.126,0.513,0.007
-99999.000,280.539,0.268,0.146,-0.440,-0.914,0.317,0.834,0.176
130.662,26.873,0.172,0.184,0.545,2.747,0.236,0.504,0.005
0.078,138.946,0.000,0.390,-0.452,-2.300,0.084,0.759,0.008
6.202,97.439,0.258,0.088,2.242,0.265,0.195,-0.100,0.012
51.918,179.533,0.010,0.337,-1.864,-0.905,0.337,-0.263,0.006
16.758,223.009,0.048,0.035,-1.324,-1.902,0.050,0.107,0.004
161.832,65.993,0.093,0.409,1.718,1.174,0.121,-0.007,0.011
35.798,91.034,0.786,0.133,-0.049,-3.020,0.110,0.885,0.097
-99999.000,23.524,0.096,0.403,-1.401,-1.937,0.128,0.031,0.002
-99999.000,18.830,0.008,0.439,-3.037,-0.065,0.479,-0.461,0.014
17.412,14.042,0.017,0.471,0.547,2.141,0.161,0.831,0.005
-99999.000,233.976,0.471,0.058,0.267,0.809,0.095,0.974,0.309
2.679,679.461,0.275,0.016,-0.371,-1.807,0.252,0.875,0.037
194.386,54.194,0.030,0.022,-0.815,-1.343,0.222,0.607,0.007
45.345,141.881,0.163,0.233,0.294,0.574,0.095,0.926,0.349
6.157,125.169,0.010,0.230,-1.278,-0.661,0.119,0.178,0.003
50.036,11.329,0.014,0.409,1.091,2.654,0.151,0.216,0.003
60.376,702.189,0.847,0.337,0.230,2.112,0.209,0.969,0.016
14.614,244.212,0.780,0.024,-0.327,-0.148,0.122,0.452,0.026
20.821,231.611,0.479,0.046,2.500,0.925,0.153,-0.633,0.023
40.862,373.324,0.135,0.026,0.703,0.412,0.274,0.527,0.017
6.956,62.653,0.000,0.037,1.929,2.233,0.187,-0.247,0.006
50.527,29.544,0.081,0.335,-1.400,-2.550,0.209,-0.030,0.002
73.186,293.173,0.142,0.076,-0.145,-0.118,0.022,0.673,0.065
27.471,156.651,0.637,0.465,0.014,3.139,0.028,0.130,0.007
5.092,1323.142,0.000,0.006,-0.277,-1.391,0.292,0.927,0.025
78.366,323.187,0.095,0.027,-1.178,-1.977,0.179,0.232,0.006
138.878,1068.500,0.346,0.005,-0.303,-0.329,0.094,0.740,0.034
6.231,109.987,0.026,0.055,1.521,2.123,0.301,0.091,0.004
4.402,73.430,0.049,0.291,0.549,2.320,0.142,0.776,0.014
9.703,160.171,0.109,0.111,2.033,1.487,0.132,-0.340,0.004
12.630,68.107,0.135,0.219,2.954,0.165,0.133,-0.577,0.007
43.078,735.899,0.012,0.012,-1.306,-1.189,0.181,0.175,0.005
0.072,25.330,0.000,0.052,2.931,3.012,0.601,-0.568,0.015
6.634,127.682,0.056,0.027,1.668,1.113,0.398,0.044,0.010
-99999.000,263.954,0.194,0.015,0.917,2.296,0.102,0.517,0.004
150.322,71.808,0.014,0.113,1.870,1.282,0.454,-0.162,0.041
60.832,112.889,0.143,0.342,2.159,1.898,0.175,-0.466,0.006
153.714,122.489,0.065,0.249,1.262,1.340,0.225,0.410,0.009
6.426,303.709,0.046,0.016,-1.059,-1.349,0.108,0.400,0.004
163.625,56.306,0.055,0.408,-0.998,-1.925,0.200,0.405,0.004
57.242,755.575,0.293,0.007,-0.732,-0.656,0.108,0.555,0.009
10.068,289.451,0.650,0.066,0.496,0.377,0.070,0.650,0.054
55.153,65.777,0.092,0.354,-1.082,-1.269,0.062,0.379,0.005
45.673,92.433,0.954,0.085,0.028,0.017,0.467,0.585,0.367
0.085,1221.941,0.000,0.000,0.416,0.906,0.056,0.929,0.113
29.458,832.993,0.128,0.001,-0.955,-0.796,0.143,0.429,0.004
-99999.000,49.478,0.077,0.346,1.218,1.186,0.112,0.442,0.004
40.142,90.222,0.141,0.350,-0.677,-0.383,0.128,0.448,0.008
10.560,55.188,0.472,0.212,-2.997,-1.599,0.187,-0.996,0.117
20.930,112.491,0.050,0.109,2.133,2.036,0.082,-0.434,0.004
45.042,117.640,0.901,0.331,0.191,0.924,0.057,0.994,0.246
5.738,167.349,0.162,0.018,-1.552,-0.585,0.210,0.018,0.007
7.587,211.921,0.143,0.096,0.467,2.532,0.092,0.742,0.007
34.087,130.352,0.139,0.064,1.048,1.362,0.258,0.592,0.025
85.484,75.347,0.035,0.252,0.982,1.053,0.274,0.611,0.032
45.599,68.179,0.155,0.476,2.477,1.280,0.133,-0.689,0.012
19.909,354.393,0.561,0.004,-0.390,-2.629,0.106,0.681,0.013
14.463,644.901,0.955,0.040,0.349,1.474,0.130,0.970,0.018
28.463,154.223,0.069,0.115,-1.838,-2.448,0.235,-0.298,0.012
15.394,95.627,0.113,0.145,1.501,1.891,0.490,0.141,0.011
66.489,105.757,0.065,0.022,-1.556,-2.335,0.135,-0.120,0.009
73.633,72.208,0.121,0.491,-2.356,-1.993,0.104,-0.763,0.019
18.785,70.174,0.087,0.233,-1.337,-1.845,0.152,0.101,0.005
105.920,134.759,0.056,0.165,0.767,1.894,0.157,0.749,0.018
50.228,576.355,0.831,0.034,-0.236,-0.468,0.099,0.886,0.384
101.396,107.897,0.178,0.234,0.246,0.073,0.068,0.358,0.019
79.467,678.844,0.930,0.026,-0.566,-0.837,0.199,0.736,0.136
-99999.000,134.947,0.206,0.068,3.039,2.064,0.294,-0.978,0.162
9.047,206.952,0.381,0.085,2.870,2.474,0.388,-0.902,0.173
-99999.000,49.957,0.025,0.261,1.207,2.163,0.208,0.341,0.003
10.501,388.610,0.995,0.010,0.406,1.097,0.266,0.949,0.253
97.074,40.887,0.090,0.452,-1.362,-1.077,0.158,0.127,0.004
66.515,484.911,0.952,0.001,0.086,0.891,0.121,1.000,0.299
-99999.000,149.398,0.097,0.305,1.438,1.679,0.037,0.227,0.002
137.586,10.477,0.285,0.262,0.099,0.036,0.274,0.417,0.018
-99999.000,423.676,0.121,0.078,0.927,1.068,0.264,0.654,0.036
0.438,135.533,0.000,0.033,-0.905,-1.728,0.742,0.515,0.007
0.522,199.303,0.571,0.254,-0.324,-2.467,0.357,0.812,0.052
32.358,247.332,0.172,0.029,-1.673,-1.993,0.108,-0.221,0.005
-99999.000,331.741,0.000,0.004,-1.605,-1.584,0.051,-0.141,0.004
18.455,157.601,0.291,0.120,-0.170,-0.274,0.123,0.862,0.718
0.057,110.490,0.000,0.022,-1.991,-2.481,0.270,-0.385,0.013
67.187,97.054,0.047,0.496,-1.950,-0.496,0.181,-0.166,0.012
6.884,1490.867,0.827,0.015,-0.619,-1.269,0.390,0.748,0.033
50.104,92.986,0.086,0.243,2.647,2.157,0.437,-0.808,0.116
-99999.000,65.623,0.012,0.297,-1.098,-2.172,0.146,0.263,0.005
65.381,76.030,0.322,0.024,-0.859,-1.552,0.339,0.568,0.046
0.220,162.365,0.000,0.200,-1.157,-1.307,0.146,0.312,0.006
0.344,42.000,0.022,0.245,-1.287,-0.443,0.203,0.149,0.002
22.711,112.394,0.120,0.125,-0.982,-1.336,0.360,0.469,0.012
8.455,65.292,0.161,0.351,-2.708,-2.149,0.269,-0.931,0.068
40.795,83.939,0.035,0.221,1.425,2.044,0.119,0.186,0.004
9.978,181.204,0.738,0.029,-0.292,-2.429,0.191,0.847,0.047
0.338,38.654,0.028,0.457,1.570,1.356,0.144,0.121,0.001
-99999.000,33.385,0.019,0.486,1.033,0.913,0.276,0.543,0.004
51.521,117.633,0.057,0.156,-0.603,-0.658,0.109,0.656,0.029
0.538,53.713,0.029,0.297,2.409,2.876,0.139,-0.324,0.005
89.629,164.412,0.460,0.072,0.510,0.871,0.087,0.878,0.226
4.984,36.646,0.065,0.215,-1.868,-1.899,0.544,-0.397,0.038
15.007,596.599,0.989,0.017,0.140,0.337,0.383,0.955,0.652
98.971,95.234,0.215,0.446,2.524,0.924,0.150,-0.653,0.019
7.385,314.093,0.254,0.217,-0.540,-1.229,0.216,0.797,0.017
28.603,171.941,0.078,0.046,-0.677,-1.154,0.322,0.702,0.027
50.728,98.140,0.096,0.126,1.317,1.150,0.119,0.354,0.011
24.776,226.561,0.814,0.030,0.341,1.116,0.083,0.970,0.217
0.103,33.055,0.000,0.000,1.818,2.325,0.342,-0.157,0.003
0.135,140.277,0.031,0.078,-1.297,-0.611,0.198,0.161,0.005
42.416,134.438,0.106,0.029,1.329,1.331,0.180,0.350,0.009
26.126,503.538,0.879,0.024,-0.358,-0.432,0.092,0.757,0.140
-99999.000,589.350,0.397,0.011,-0.190,-0.112,0.107,0.556,0.020
-99999.000,337.887,0.045,0.004,-0.552,-1.359,0.096,0.792,0.016
13.210,1083.154,0.870,0.036,0.087,0.170,0.176,0.925,0.959
26.900,293.621,0.020,0.018,-1.994,-1.100,0.389,-0.424,0.009
10.389,41.723,0.022,0.045,0.296,2.080,0.399,0.954,0.009
174.783,149.492,0.045,0.199,-0.976,-1.483,0.112,0.472,0.007
15.526,176.490,0.011,0.043,-1.792,-2.078,0.027,-0.320,0.008
20.533,64.998,0.488,0.389,-0.185,-0.174,0.143,0.718,0.120
11.611,757.633,0.690,0.071,0.142,0.333,0.144,0.952,0.812
118.426,72.426,0.217,0.475,-2.279,-2.871,0.117,-0.323,0.017
42.021,641.851,0.978,0.012,0.179,0.457,0.172,0.962,0.953
31.370,159.619,0.092,0.297,-1.465,-1.405,0.444,0.012,0.033
77.056,139.861,0.010,0.196,-1.782,-1.573,0.157,-0.311,0.008
56.455,277.226,0.234,0.003,2.029,1.532,0.195,-0.340,0.007
0.052,348.780,0.000,0.191,0.395,1.564,0.183,0.956,0.041
8.262,157.317,0.416,0.110,-0.942,-2.003,0.159,0.438,0.012
8.301,221.884,0.579,0.094,2.278,1.982,0.750,-0.560,0.009
12.419,392.080,0.614,0.012,1.561,1.880,0.322,0.087,0.005
8.162,27.853,0.109,0.339,-0.926,-1.964,0.155,0.460,0.002
17.959,74.342,0.017,0.328,-1.117,-1.356,0.172,0.348,0.004
66.130,1008.286,0.017,0.006,-1.506,-1.583,0.011,-0.043,0.003
-99999.000,111.797,0.013,0.163,1.883,1.535,0.148,-0.201,0.004
11.807,376.213,0.755,0.024,0.561,1.047,0.144,0.880,0.128
0.071,274.336,0.000,0.021,1.561,1.794,0.246,0.096,0.004
-99999.000,143.119,0.078,0.246,1.239,0.808,0.088,0.367,0.004
19.015,92.129,0.193,0.298,0.956,1.745,0.144,0.640,0.011
40.536,94.927,0.011,0.340,2.331,2.953,0.339,-0.231,0.005
19.755,250.193,0.188,0.005,1.129,1.379,0.109,0.525,0.006
17.529,24.619,0.076,0.351,-0.764,-1.438,0.435,0.647,0.052
40.862,516.709,0.000,0.002,0.390,0.469,0.186,0.813,0.449
11.100,67.346,0.102,0.116,-2.235,-1.640,0.426,-0.698,0.130
22.763,839.713,0.166,0.044,0.373,0.412,0.105,0.789,0.108
154.826,393.086,0.652,0.014,0.266,1.058,0.079,0.985,0.150
17.415,377.493,0.930,0.005,-0.135,-0.294,0.173,0.916,0.795
82.304,736.996,0.568,0.010,-0.206,-0.850,0.173,0.947,0.072
35.986,48.426,0.107,0.384,-1.498,-2.144,0.130,-0.071,0.003
27.870,82.134,0.467,0.473,0.111,2.807,0.131,0.925,0.043
-99999.000,231.262,0.114,0.009,1.226,1.357,0.074,0.442,0.005
20.986,1105.692,0.926,0.008,-0.127,-0.758,0.079,0.972,0.024
-99999.000,26.681,0.234,0.049,0.067,2.952,0.271,0.915,0.038
23.391,429.128,0.906,0.026,-0.204,-0.238,0.037,0.780,0.339
7.926,196.720,0.000,0.091,0.993,1.587,0.218,0.629,0.008
12.779,86.949,0.056,0.481,2.039,0.864,0.208,-0.232,0.007
246.231,46.559,0.033,0.391,-1.210,-1.407,0.084,0.260,0.002
-99999.000,36.633,0.131,0.088,-0.519,-0.819,0.265,0.767,0.014
39.381,454.146,0.257,0.001,-0.178,-0.322,0.091,0.882,0.629
87.229,160.267,0.017,0.393,-1.813,-1.858,0.128,-0.349,0.013
17.472,60.416,0.037,0.279,1.492,1.185,0.122,0.200,0.005
14.029,142.031,0.150,0.076,0.054,0.118,0.160,0.938,0.767
0.382,670.021,0.000,0.163,0.250,2.129,0.361,0.963,0.008
26.376,42.830,0.298,0.173,0.522,0.037,0.363,0.146,0.010
0.184,29.560,0.000,0.034,-1.596,-1.041,0.193,-0.073,0.002
14.188,123.935,0.012,0.027,-1.239,-1.546,0.062,0.224,0.004
39.346,108.168,0.233,0.348,-2.107,-2.711,0.131,-0.352,0.017
27.609,38.871,0.078,0.167,-0.553,-2.345,0.134,0.665,0.004
9.053,447.600,0.719,0.022,0.231,0.680,0.115,0.973,0.285
0.154,132.252,0.000,0.001,0.754,1.391,0.287,0.799,0.066
34.989,598.127,0.761,0.003,0.151,0.212,0.285,0.861,0.832
46.792,1393.469,0.968,0.016,-0.011,-0.067,0.213,0.990,0.085
21.260,66.342,0.020,0.251,-2.958,-0.538,0.393,-0.928,0.033
0.139,34.864,0.000,0.003,-0.087,-3.050,0.506,0.658,0.028
11.752,47.158,0.002,0.253,-1.627,-1.482,0.177,-0.154,0.002
14.489,77.011,0.000,0.089,-0.525,-1.816,0.337,0.789,0.019
5.528,206.658,0.024,0.026,-1.462,-1.206,0.298,0.030,0.006
0.218,305.843,0.000,0.020,0.575,0.230,0.204,0.425,0.016
0.222,1694.817,0.000,0.005,0.111,0.227,0.152,0.933,0.975
-99999.000,238.661,0.066,0.188,1.426,1.180,0.062,0.260,0.004
11.572,493.206,0.114,0.002,-0.177,-0.628,0.257,0.949,0.159
12.726,193.574,0.000,0.065,-0.258,-2.156,0.137,0.905,0.035
-99999.000,31.524,0.040,0.163,1.535,1.387,0.197,0.154,0.002
30.365,69.188,0.066,0.106,1.657,1.521,0.366,0.024,0.008
-99999.000,105.742,0.346,0.059,-0.436,-0.675,0.295,0.792,0.245
6.958,356.785,0.000,0.060,0.501,1.919,0.511,0.893,0.021
