run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
5404.000,74.000,3724.000,-0.000,-14622437014834134384640.000,73.071,111.296,0.083,0.093,-1.331,-1.798,0.104,0.112,0.008
5338.000,24.000,1248.000,-0.000,-14622437014834134384640.000,29.054,148.031,0.005,0.137,-1.663,-1.438,0.160,-0.184,0.005
5103.000,13.000,660.000,-0.000,-14622437014834134384640.000,78.475,35.765,0.143,0.384,1.164,2.627,0.173,0.189,0.002
5915.000,15.000,751.000,-0.000,-14622437014834134384640.000,18.855,108.141,0.133,0.365,1.191,0.217,0.095,0.184,0.007
5557.000,89.000,4478.000,-0.000,-14622437014834134384640.000,25.104,281.471,0.565,0.010,-0.129,-0.248,0.113,0.901,0.891
5425.000,10.000,532.000,-0.000,-14622437014834134384640.000,4.144,271.082,0.060,0.020,-0.909,-0.964,0.090,0.499,0.005
5383.000,0.000,44.000,-0.000,-14622437014834134384640.000,0.059,41.643,0.063,0.448,-1.312,-1.410,0.241,0.161,0.004
5364.000,220.000,11009.000,-0.000,-14622437014834134384640.000,8.875,73.677,0.074,0.221,-1.530,-0.863,0.198,0.001,0.008
5462.000,4.000,218.000,-0.000,-14622437014834134384640.000,150.772,532.174,0.985,0.003,-0.091,-0.102,0.120,0.783,0.593
5106.000,166.000,8309.000,-0.000,-14622437014834134384640.000,31.872,294.604,0.294,0.135,0.779,0.530,0.047,0.560,0.024
5038.000,58.000,2915.000,-0.000,-14622437014834134384640.000,76.269,24.850,0.496,0.136,1.234,2.752,0.331,0.098,0.015
5776.000,43.000,2164.000,-0.000,-14622437014834134384640.000,0.061,24.766,0.000,0.043,-0.228,-0.268,0.196,0.777,0.120
5151.000,84.000,4202.000,-14747.215,-2344335872.000,49.540,116.895,0.864,0.283,-0.044,-3.101,0.105,0.608,0.044
5167.000,23.000,1166.000,-0.000,-14622437014834134384640.000,64.221,177.321,0.000,0.147,-1.333,-1.576,0.126,0.130,0.004
5110.000,38.000,1907.000,-0.000,-14622437014834134384640.000,28.368,390.780,0.103,0.113,-0.653,-0.921,0.021,0.689,0.014
5110.000,42.000,2119.000,-0.000,-14622437014834134384640.000,31.634,56.492,0.061,0.251,-1.535,-1.650,0.200,-0.076,0.004
5895.000,17.000,869.000,-0.000,-14622437014834134384640.000,10.869,30.573,0.041,0.455,0.566,2.374,0.142,0.743,0.004
5108.000,88.000,4449.000,-0.000,-14622437014834134384640.000,10.389,145.116,0.008,0.493,-1.347,-1.631,0.096,0.112,0.005
5915.000,22.000,1111.000,-0.000,-14622437014834134384640.000,-99999.000,153.458,0.042,0.482,1.152,2.815,0.066,0.100,0.002
5915.000,27.000,1390.000,-0.000,-14622437014834134384640.000,15.219,30.928,0.974,0.168,-0.268,-0.368,0.418,0.810,0.546
5436.000,41.000,2052.000,-0.000,-14622437014834134384640.000,17.874,232.529,0.000,0.412,2.284,1.839,0.050,-0.572,0.002
5960.000,58.000,2950.000,-0.000,-14622437014834134384640.000,16.010,128.408,0.255,0.135,-0.088,-2.952,0.107,0.856,0.029
5345.000,10.000,504.000,-0.000,-14622437014834134384640.000,108.942,570.745,0.949,0.008,0.079,0.195,0.084,0.955,0.977
5557.000,50.000,2525.000,-0.000,-14622437014834134384640.000,9.774,490.031,0.000,0.001,2.580,1.913,0.424,-0.784,0.077
5557.000,56.000,2833.000,-0.000,-14622437014834134384640.000,17.644,322.712,0.419,0.009,0.462,0.817,0.146,0.893,0.243
5516.000,34.000,1749.000,-0.000,-14622437014834134384640.000,0.124,60.960,0.000,0.000,1.694,2.532,0.345,-0.074,0.007
5396.000,30.000,1528.000,-0.000,-14622437014834134384640.000,0.090,64.604,0.000,0.004,1.657,0.686,0.411,0.074,0.016
5470.000,11.000,572.000,-0.000,-14622437014834134384640.000,114.792,822.137,1.000,0.003,0.010,0.051,0.218,0.989,0.295
5470.000,12.000,641.000,-0.000,-14622437014834134384640.000,59.567,87.937,0.053,0.183,-1.389,-2.155,0.076,0.019,0.011
5187.000,18.000,910.000,-0.000,-14622437014834134384640.000,41.291,96.235,0.216,0.487,-2.889,-0.123,0.078,-0.365,0.018
5227.000,15.000,787.000,-0.000,-14622437014834134384640.000,31.351,81.886,0.083,0.381,1.909,0.575,0.048,-0.065,0.009
5397.000,9.000,482.000,-14747.215,-2344335872.000,0.072,227.929,0.000,0.444,-0.800,-1.139,0.448,0.608,0.037
5044.000,97.000,4863.000,-0.000,-14622437014834134384640.000,79.708,90.496,0.006,0.099,-2.085,-1.115,0.385,-0.503,0.016
5464.000,12.000,611.000,-0.000,-14622437014834134384640.000,53.364,89.754,0.003,0.102,-1.837,-1.346,0.442,-0.338,0.038
5512.000,179.000,8972.000,-0.000,-14622437014834134384640.000,42.631,129.625,0.473,0.100,-0.222,-2.812,0.272,0.751,0.042
5512.000,179.000,8982.000,-0.000,-14622437014834134384640.000,31.510,64.325,0.021,0.065,1.577,1.658,0.389,0.093,0.008
5512.000,180.000,9008.000,-0.000,-14622437014834134384640.000,30.166,807.859,0.000,0.002,-0.348,-0.376,0.103,0.730,0.017
5603.000,26.000,1331.000,-0.000,-14622437014834134384640.000,11.573,38.106,0.026,0.248,-1.355,-2.214,0.144,0.041,0.001
5201.000,59.000,2990.000,-0.000,-14622437014834134384640.000,124.537,50.884,0.042,0.406,0.944,1.405,0.125,0.672,0.013
5532.000,76.000,3832.000,-0.000,-14622437014834134384640.000,15.682,80.530,0.176,0.421,-0.552,-0.713,0.083,0.715,0.023
5041.000,64.000,3210.000,-0.000,-14622437014834134384640.000,0.069,177.808,0.000,0.115,-0.823,-1.035,0.406,0.579,0.024
5605.000,88.000,4405.000,-0.000,-14622437014834134384640.000,153.114,20.494,0.284,0.389,0.028,0.019,0.143,0.628,0.039
5605.000,88.000,4432.000,-0.000,-14622437014834134384640.000,5.869,214.429,0.069,0.112,0.739,2.723,0.080,0.378,0.003
5093.000,63.000,3175.000,-0.000,-14622437014834134384640.000,6.357,149.749,0.229,0.028,-0.207,-0.120,0.116,0.547,0.012
5966.000,45.000,2252.000,-0.000,-14622437014834134384640.000,0.056,80.112,0.036,0.014,0.712,0.844,0.176,0.748,0.080
5388.000,45.000,2290.000,-0.000,-14622437014834134384640.000,16.658,61.214,0.138,0.234,1.149,2.718,0.162,0.152,0.004
5458.000,95.000,4785.000,-0.000,-14622437014834134384640.000,47.537,599.022,0.496,0.004,-0.013,-3.117,0.092,0.839,0.018
5458.000,96.000,4838.000,-0.000,-14622437014834134384640.000,10.918,31.590,0.073,0.369,-1.211,-0.943,0.174,0.251,0.002
5458.000,100.000,5044.000,-0.000,-14622437014834134384640.000,0.039,345.829,0.000,0.468,0.149,0.172,0.277,0.809,0.365
4979.000,33.000,1663.000,-0.000,-14622437014834134384640.000,44.304,164.219,0.604,0.017,0.586,2.774,0.230,0.440,0.010
5170.000,9.000,492.000,-0.000,-14622437014834134384640.000,41.685,34.193,0.036,0.457,0.620,0.784,0.173,0.790,0.009
5932.000,27.000,1379.000,-0.000,-14622437014834134384640.000,9.083,237.026,0.809,0.010,-0.059,-0.087,0.099,0.858,0.780
5036.000,73.000,3653.000,-0.000,-14622437014834134384640.000,0.143,71.200,0.000,0.001,-0.686,-0.412,0.437,0.462,0.023
5914.000,22.000,1109.000,-0.000,-14622437014834134384640.000,18.870,445.546,0.004,0.004,-1.302,-1.208,0.197,0.178,0.003
4979.000,1.000,75.000,-0.000,-14622437014834134384640.000,0.119,245.934,0.000,0.118,0.022,0.030,0.165,0.853,0.752
4979.000,4.000,229.000,-0.000,-14622437014834134384640.000,12.650,316.085,0.093,0.032,0.348,0.275,0.066,0.679,0.049
4979.000,8.000,440.000,-0.000,-14622437014834134384640.000,19.754,72.720,0.033,0.211,0.781,1.326,0.267,0.780,0.029
5021.000,32.000,1614.000,-0.000,-14622437014834134384640.000,9.193,333.682,0.081,0.039,-0.297,-0.201,0.102,0.589,0.022
5021.000,36.000,1810.000,-0.000,-14622437014834134384640.000,8.908,117.324,0.010,0.088,-0.460,-1.453,0.334,0.844,0.025
5005.000,42.000,2148.000,-0.000,-14622437014834134384640.000,11.379,292.218,0.244,0.004,0.823,1.660,0.098,0.745,0.009
5921.000,154.000,7750.000,-0.000,-14622437014834134384640.000,55.017,271.875,0.166,0.302,1.569,2.511,0.074,-0.000,0.003
5093.000,169.000,8458.000,-0.000,-14622437014834134384640.000,0.343,250.437,0.000,0.003,-1.373,-1.679,0.139,0.082,0.004
5376.000,24.000,1209.000,-0.000,-14622437014834134384640.000,0.095,138.497,0.000,0.014,0.099,0.065,0.071,0.611,0.034
5921.000,148.000,7417.000,-0.000,-14622437014834134384640.000,39.936,136.569,0.220,0.236,-2.462,-0.925,0.127,-0.723,0.014
5418.000,147.000,7364.000,-0.000,-14622437014834134384640.000,0.052,120.477,0.000,0.402,-1.808,-0.296,0.111,-0.025,0.003
5941.000,5.000,284.000,-0.000,-14622437014834134384640.000,49.060,189.744,0.690,0.053,-0.954,-1.804,0.257,0.463,0.025
5968.000,16.000,830.000,-0.000,-14622437014834134384640.000,-99999.000,191.943,0.347,0.054,-1.317,-1.458,0.119,0.154,0.011
5164.000,64.000,3216.000,-0.000,-14622437014834134384640.000,18.859,382.472,0.540,0.017,-0.865,-1.373,0.208,0.568,0.018
5164.000,69.000,3475.000,-0.000,-14622437014834134384640.000,0.022,237.809,0.000,0.011,0.420,0.085,0.193,0.271,0.014
5616.000,212.000,10607.000,-0.000,-14622437014834134384640.000,0.094,163.520,0.000,0.457,0.072,0.101,0.031,0.856,0.347
5616.000,212.000,10633.000,-0.000,-14622437014834134384640.000,14.402,119.843,0.127,0.250,-1.414,-2.068,0.108,0.006,0.004
5067.000,20.000,1004.000,-0.000,-14622437014834134384640.000,0.018,31.658,0.000,0.041,1.705,0.314,0.125,0.067,0.003
5520.000,5.000,267.000,-0.000,-14622437014834134384640.000,52.550,80.529,0.098,0.305,-1.288,-1.245,0.179,0.190,0.008
5235.000,18.000,929.000,-0.000,-14622437014834134384640.000,0.112,292.737,0.000,0.363,-0.046,-0.237,0.131,0.983,0.232
5144.000,27.000,1365.000,-0.000,-14622437014834134384640.000,39.698,130.594,0.022,0.460,-1.733,-1.915,0.054,-0.276,0.004
5470.000,4.000,219.000,-0.000,-14622437014834134384640.000,39.406,156.326,0.061,0.395,-1.297,-2.219,0.083,0.087,0.005
5093.000,52.000,2605.000,-0.000,-14622437014834134384640.000,71.389,908.479,0.905,0.119,-0.133,-0.280,0.172,0.912,0.909
5409.000,30.000,1549.000,-0.000,-14622437014834134384640.000,0.032,51.001,0.000,0.000,2.085,2.176,0.608,-0.380,0.022
5384.000,38.000,1908.000,-0.000,-14622437014834134384640.000,55.705,723.914,0.735,0.372,-0.021,-0.042,0.256,0.921,0.869
5166.000,2.000,125.000,-14747.215,-2344335872.000,0.043,168.355,0.000,0.010,1.255,1.297,0.359,0.416,0.009
5409.000,8.000,445.000,-0.000,-14622437014834134384640.000,0.013,120.280,0.000,0.183,-1.257,-2.101,0.089,0.141,0.004
5774.000,73.000,3691.000,-0.000,-14622437014834134384640.000,293.558,98.175,0.366,0.283,-0.030,-0.075,0.055,0.946,0.678
5075.000,50.000,2519.000,-0.000,-14622437014834134384640.000,25.906,236.097,0.956,0.005,0.057,2.267,0.102,0.991,0.057
5361.000,190.000,9515.000,-0.000,-14622437014834134384640.000,0.031,512.663,0.000,0.001,-0.177,-0.122,0.182,0.612,0.036
5921.000,121.000,6071.000,-0.000,-14622437014834134384640.000,49.817,624.783,0.514,0.007,-0.126,-0.539,0.111,0.965,0.042
5143.000,10.000,540.000,-0.000,-14622437014834134384640.000,5.178,644.692,0.358,0.048,0.746,2.170,0.464,0.692,0.011
5143.000,57.000,2885.000,-0.000,-14622437014834134384640.000,18.777,39.791,0.331,0.049,-0.509,-1.871,0.265,0.793,0.013
4986.000,61.000,3094.000,-0.000,-14622437014834134384640.000,93.548,53.886,0.000,0.074,1.152,1.866,0.200,0.460,0.009
5201.000,64.000,3240.000,-0.000,-14622437014834134384640.000,32.313,192.371,0.324,0.017,-0.646,-1.639,0.255,0.724,0.028
5619.000,22.000,1131.000,-0.000,-14622437014834134384640.000,26.405,316.685,0.860,0.003,0.844,0.954,0.212,0.689,0.042
5084.000,133.000,6651.000,-0.000,-14622437014834134384640.000,-99999.000,48.044,0.113,0.299,2.120,1.139,0.204,-0.368,0.005
5154.000,70.000,3549.000,-0.000,-14622437014834134384640.000,0.176,690.507,0.000,0.003,0.484,1.102,0.140,0.920,0.109
5154.000,99.000,4951.000,-0.000,-14622437014834134384640.000,-99999.000,219.820,0.846,0.015,0.188,1.346,0.116,0.996,0.235
5154.000,81.000,4080.000,-0.000,-14622437014834134384640.000,-99999.000,206.758,0.483,0.010,-0.279,-1.487,0.143,0.925,0.100
5370.000,142.000,7122.000,-0.000,-14622437014834134384640.000,4.772,285.773,0.020,0.036,-2.273,-1.362,0.371,-0.699,0.025
5445.000,24.000,1239.000,-0.000,-14622437014834134384640.000,64.462,261.742,0.437,0.009,0.827,1.680,0.243,0.740,0.026
5445.000,26.000,1307.000,-0.000,-14622437014834134384640.000,0.162,128.707,0.000,0.278,-0.506,-2.393,0.038,0.687,0.007
5445.000,29.000,1473.000,-0.000,-14622437014834134384640.000,9.801,764.290,0.330,0.006,-0.076,-0.061,0.049,0.676,0.023
5212.000,37.000,1885.000,-0.000,-14622437014834134384640.000,50.721,202.959,0.383,0.023,0.701,1.229,0.187,0.823,0.123
5625.000,164.000,8213.000,-0.000,-14622437014834134384640.000,10.211,197.065,0.064,0.127,1.303,1.925,0.120,0.317,0.004
