run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
5512.000,75.000,3767.000,-0.000,-14622437014834134384640.000,10.652,113.348,0.038,0.357,1.361,2.175,0.086,0.213,0.002
5512.000,75.000,3795.000,-0.000,-14622437014834134384640.000,134.038,116.030,0.037,0.394,2.897,2.764,0.087,-0.840,0.014
5382.000,115.000,5796.000,-0.000,-14622437014834134384640.000,0.177,158.778,0.000,0.212,-1.492,-1.525,0.104,-0.024,0.003
5513.000,66.000,3321.000,-0.000,-14622437014834134384640.000,77.631,50.624,0.601,0.484,1.770,0.021,0.089,0.077,0.013
5513.000,67.000,3395.000,-0.000,-14622437014834134384640.000,0.152,517.754,0.000,0.035,0.118,2.995,0.300,0.730,0.013
5217.000,109.000,5469.000,-0.000,-14622437014834134384640.000,15.537,36.234,0.053,0.334,-1.411,-1.991,0.097,0.017,0.001
5437.000,43.000,2172.000,-0.000,-14622437014834134384640.000,54.546,1065.274,0.810,0.001,-0.018,-0.021,0.074,0.793,0.313
5154.000,195.000,9779.000,-0.000,-14622437014834134384640.000,52.326,313.377,0.000,0.032,-0.856,-1.642,0.399,0.565,0.006
5154.000,197.000,9896.000,-0.000,-14622437014834134384640.000,6.239,131.117,0.026,0.175,-1.581,-1.825,0.287,-0.133,0.006
5151.000,158.000,7930.000,-0.000,-14622437014834134384640.000,0.074,116.945,0.000,0.026,-2.986,-2.600,0.119,-0.984,0.116
5187.000,208.000,10450.000,-0.000,-14622437014834134384640.000,55.731,39.053,0.086,0.166,1.454,1.699,0.095,0.209,0.002
5926.000,14.000,703.000,-0.000,-14622437014834134384640.000,24.006,49.190,0.006,0.090,-2.362,-1.823,0.247,-0.781,0.014
5025.000,112.000,5630.000,-0.000,-14622437014834134384640.000,4.406,392.127,0.965,0.010,-0.205,-0.520,0.330,0.920,0.729
5525.000,60.000,3002.000,-0.000,-14622437014834134384640.000,62.180,44.754,0.015,0.154,-1.033,-1.205,0.285,0.420,0.004
5525.000,64.000,3208.000,-0.000,-14622437014834134384640.000,21.597,1076.382,0.464,0.000,-0.055,-0.100,0.053,0.902,0.875
5233.000,4.000,215.000,-0.000,-14622437014834134384640.000,0.104,612.210,0.000,0.378,-0.004,-0.012,0.180,0.967,0.616
5233.000,10.000,530.000,-0.000,-14622437014834134384640.000,6.247,194.261,0.385,0.021,0.150,2.678,0.334,0.932,0.020
5084.000,39.000,1967.000,-0.000,-14622437014834134384640.000,12.620,153.449,0.002,0.030,-1.394,-0.928,0.102,0.103,0.003
5084.000,41.000,2052.000,-0.000,-14622437014834134384640.000,23.673,185.750,0.105,0.316,0.492,0.152,0.016,0.360,0.010
5909.000,7.000,354.000,-0.000,-14622437014834134384640.000,30.784,389.695,0.665,0.085,2.491,0.141,0.314,-0.088,0.025
5013.000,176.000,8824.000,-0.000,-14622437014834134384640.000,5.072,125.644,0.673,0.157,0.404,0.515,0.153,0.828,0.457
5077.000,20.000,1029.000,-0.000,-14622437014834134384640.000,58.335,213.890,0.088,0.034,2.366,1.639,0.041,-0.636,0.010
5029.000,97.000,4856.000,-0.000,-14622437014834134384640.000,-99999.000,135.278,0.549,0.418,-0.195,-3.135,0.099,-0.049,0.009
5589.000,61.000,3059.000,-0.000,-14622437014834134384640.000,25.077,828.937,0.379,0.002,0.535,0.522,0.071,0.731,0.071
5092.000,153.000,7659.000,-0.000,-14622437014834134384640.000,10.705,93.778,0.060,0.240,0.895,2.131,0.160,0.596,0.007
5437.000,76.000,3810.000,-0.000,-14622437014834134384640.000,-99999.000,22.180,0.496,0.129,0.360,2.766,0.185,0.667,0.042
5520.000,5.000,267.000,-0.000,-14622437014834134384640.000,52.550,80.528,0.098,0.306,-1.288,-1.245,0.179,0.190,0.008
